,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2017-12-31,39.76168,-121.84047,71.425,Percent relative humidity,1 HOUR
1,2017-12-30,39.76168,-121.84047,72.470833,Percent relative humidity,1 HOUR
2,2017-12-29,39.76168,-121.84047,72.9625,Percent relative humidity,1 HOUR
3,2017-12-28,39.76168,-121.84047,78.45,Percent relative humidity,1 HOUR
4,2017-12-27,39.76168,-121.84047,78.854167,Percent relative humidity,1 HOUR
5,2017-12-26,39.76168,-121.84047,78.375,Percent relative humidity,1 HOUR
6,2017-12-25,39.76168,-121.84047,74.325,Percent relative humidity,1 HOUR
7,2017-12-24,39.76168,-121.84047,71.6875,Percent relative humidity,1 HOUR
8,2017-12-23,39.76168,-121.84047,67.345833,Percent relative humidity,1 HOUR
9,2017-12-22,39.76168,-121.84047,70.958333,Percent relative humidity,1 HOUR
10,2017-12-21,39.76168,-121.84047,57.916667,Percent relative humidity,1 HOUR
11,2017-12-20,39.76168,-121.84047,62.129167,Percent relative humidity,1 HOUR
12,2017-12-19,39.76168,-121.84047,65.6375,Percent relative humidity,1 HOUR
13,2017-12-18,39.76168,-121.84047,66.2875,Percent relative humidity,1 HOUR
14,2017-12-17,39.76168,-121.84047,41.941667,Percent relative humidity,1 HOUR
15,2017-12-16,39.76168,-121.84047,33.391667,Percent relative humidity,1 HOUR
16,2017-12-15,39.76168,-121.84047,76.3,Percent relative humidity,1 HOUR
17,2017-12-14,39.76168,-121.84047,76.366667,Percent relative humidity,1 HOUR
18,2017-12-13,39.76168,-121.84047,74.0875,Percent relative humidity,1 HOUR
19,2017-12-12,39.76168,-121.84047,71.870833,Percent relative humidity,1 HOUR
20,2017-12-11,39.76168,-121.84047,71.804167,Percent relative humidity,1 HOUR
21,2017-12-10,39.76168,-121.84047,72.458333,Percent relative humidity,1 HOUR
22,2017-12-09,39.76168,-121.84047,74.854167,Percent relative humidity,1 HOUR
23,2017-12-08,39.76168,-121.84047,70.866667,Percent relative humidity,1 HOUR
24,2017-12-07,39.76168,-121.84047,60.775,Percent relative humidity,1 HOUR
25,2017-12-06,39.76168,-121.84047,59.095833,Percent relative humidity,1 HOUR
26,2017-12-05,39.76168,-121.84047,56.841667,Percent relative humidity,1 HOUR
27,2017-12-04,39.76168,-121.84047,52.720833,Percent relative humidity,1 HOUR
28,2017-12-03,39.76168,-121.84047,64.5875,Percent relative humidity,1 HOUR
29,2017-12-02,39.76168,-121.84047,82.6875,Percent relative humidity,1 HOUR
30,2017-12-01,39.76168,-121.84047,81.808333,Percent relative humidity,1 HOUR
31,2017-11-30,39.76168,-121.84047,79.566667,Percent relative humidity,1 HOUR
32,2017-11-29,39.76168,-121.84047,65.795833,Percent relative humidity,1 HOUR
33,2017-11-28,39.76168,-121.84047,82.1375,Percent relative humidity,1 HOUR
34,2017-11-27,39.76168,-121.84047,81.0375,Percent relative humidity,1 HOUR
35,2017-11-26,39.76168,-121.84047,83.191667,Percent relative humidity,1 HOUR
36,2017-11-25,39.76168,-121.84047,82.283333,Percent relative humidity,1 HOUR
37,2017-11-24,39.76168,-121.84047,91.75,Percent relative humidity,1 HOUR
38,2017-11-23,39.76168,-121.84047,89.020833,Percent relative humidity,1 HOUR
39,2017-11-22,39.76168,-121.84047,88.0875,Percent relative humidity,1 HOUR
40,2017-11-21,39.76168,-121.84047,90.075,Percent relative humidity,1 HOUR
41,2017-11-20,39.76168,-121.84047,94.0,Percent relative humidity,1 HOUR
