,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2020-01-01,32.842318,-116.768293,52.416667,Percent relative humidity,1 HOUR
1,2020-01-02,32.842318,-116.768293,52.166667,Percent relative humidity,1 HOUR
2,2020-01-03,32.842318,-116.768293,34.583333,Percent relative humidity,1 HOUR
3,2020-01-04,32.842318,-116.768293,43.791667,Percent relative humidity,1 HOUR
4,2020-01-05,32.842318,-116.768293,43.333333,Percent relative humidity,1 HOUR
5,2020-01-06,32.842318,-116.768293,14.5,Percent relative humidity,1 HOUR
6,2020-01-07,32.842318,-116.768293,22.125,Percent relative humidity,1 HOUR
7,2020-01-08,32.842318,-116.768293,53.125,Percent relative humidity,1 HOUR
8,2020-01-09,32.842318,-116.768293,84.833333,Percent relative humidity,1 HOUR
9,2020-01-10,32.842318,-116.768293,62.666667,Percent relative humidity,1 HOUR
10,2020-01-11,32.842318,-116.768293,61.208333,Percent relative humidity,1 HOUR
11,2020-01-12,32.842318,-116.768293,68.333333,Percent relative humidity,1 HOUR
12,2020-01-13,32.842318,-116.768293,80.166667,Percent relative humidity,1 HOUR
13,2020-01-14,32.842318,-116.768293,69.625,Percent relative humidity,1 HOUR
14,2020-01-15,32.842318,-116.768293,44.083333,Percent relative humidity,1 HOUR
15,2020-01-16,32.842318,-116.768293,61.125,Percent relative humidity,1 HOUR
16,2020-01-17,32.842318,-116.768293,89.125,Percent relative humidity,1 HOUR
17,2020-01-18,32.842318,-116.768293,41.208333,Percent relative humidity,1 HOUR
18,2020-01-19,32.842318,-116.768293,29.625,Percent relative humidity,1 HOUR
19,2020-01-20,32.842318,-116.768293,50.208333,Percent relative humidity,1 HOUR
20,2020-01-21,32.842318,-116.768293,93.75,Percent relative humidity,1 HOUR
21,2020-01-22,32.842318,-116.768293,83.416667,Percent relative humidity,1 HOUR
22,2020-01-23,32.842318,-116.768293,43.458333,Percent relative humidity,1 HOUR
23,2020-01-24,32.842318,-116.768293,47.083333,Percent relative humidity,1 HOUR
24,2020-01-25,32.842318,-116.768293,49.0,Percent relative humidity,1 HOUR
25,2020-01-26,32.842318,-116.768293,70.625,Percent relative humidity,1 HOUR
26,2020-01-27,32.842318,-116.768293,60.75,Percent relative humidity,1 HOUR
27,2020-01-28,32.842318,-116.768293,37.625,Percent relative humidity,1 HOUR
28,2020-01-29,32.842318,-116.768293,36.541667,Percent relative humidity,1 HOUR
29,2020-01-30,32.842318,-116.768293,22.791667,Percent relative humidity,1 HOUR
30,2020-01-31,32.842318,-116.768293,20.666667,Percent relative humidity,1 HOUR
31,2020-02-01,32.842318,-116.768293,15.291667,Percent relative humidity,1 HOUR
32,2020-02-02,32.842318,-116.768293,44.25,Percent relative humidity,1 HOUR
33,2020-02-03,32.842318,-116.768293,55.833333,Percent relative humidity,1 HOUR
34,2020-02-04,32.842318,-116.768293,16.75,Percent relative humidity,1 HOUR
35,2020-02-05,32.842318,-116.768293,21.458333,Percent relative humidity,1 HOUR
36,2020-02-06,32.842318,-116.768293,38.0,Percent relative humidity,1 HOUR
37,2020-02-07,32.842318,-116.768293,43.375,Percent relative humidity,1 HOUR
38,2020-02-08,32.842318,-116.768293,52.458333,Percent relative humidity,1 HOUR
39,2020-02-09,32.842318,-116.768293,91.875,Percent relative humidity,1 HOUR
40,2020-02-10,32.842318,-116.768293,91.208333,Percent relative humidity,1 HOUR
41,2020-02-11,32.842318,-116.768293,46.958333,Percent relative humidity,1 HOUR
42,2020-02-12,32.842318,-116.768293,53.041667,Percent relative humidity,1 HOUR
43,2020-02-13,32.842318,-116.768293,46.5,Percent relative humidity,1 HOUR
44,2020-02-14,32.842318,-116.768293,43.666667,Percent relative humidity,1 HOUR
45,2020-02-15,32.842318,-116.768293,36.125,Percent relative humidity,1 HOUR
46,2020-02-16,32.842318,-116.768293,41.25,Percent relative humidity,1 HOUR
47,2020-02-17,32.842318,-116.768293,48.541667,Percent relative humidity,1 HOUR
48,2020-02-18,32.842318,-116.768293,66.125,Percent relative humidity,1 HOUR
49,2020-02-19,32.842318,-116.768293,62.333333,Percent relative humidity,1 HOUR
50,2020-02-20,32.842318,-116.768293,32.208333,Percent relative humidity,1 HOUR
51,2020-02-21,32.842318,-116.768293,41.75,Percent relative humidity,1 HOUR
