,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2018-01-01,32.842318,-116.768293,31.708333,Percent relative humidity,1 HOUR
1,2018-01-02,32.842318,-116.768293,19.625,Percent relative humidity,1 HOUR
2,2018-01-03,32.842318,-116.768293,19.791667,Percent relative humidity,1 HOUR
3,2018-01-04,32.842318,-116.768293,25.083333,Percent relative humidity,1 HOUR
4,2018-01-05,32.842318,-116.768293,49.958333,Percent relative humidity,1 HOUR
5,2018-01-06,32.842318,-116.768293,47.75,Percent relative humidity,1 HOUR
6,2018-01-07,32.842318,-116.768293,50.041667,Percent relative humidity,1 HOUR
7,2018-01-08,32.842318,-116.768293,51.958333,Percent relative humidity,1 HOUR
8,2018-01-09,32.842318,-116.768293,98.291667,Percent relative humidity,1 HOUR
9,2018-01-10,32.842318,-116.768293,99.875,Percent relative humidity,1 HOUR
10,2018-01-11,32.842318,-116.768293,69.625,Percent relative humidity,1 HOUR
11,2018-01-12,32.842318,-116.768293,39.875,Percent relative humidity,1 HOUR
12,2018-01-13,32.842318,-116.768293,18.041667,Percent relative humidity,1 HOUR
13,2018-01-14,32.842318,-116.768293,21.75,Percent relative humidity,1 HOUR
14,2018-01-15,32.842318,-116.768293,31.875,Percent relative humidity,1 HOUR
15,2018-01-16,32.842318,-116.768293,39.25,Percent relative humidity,1 HOUR
16,2018-01-17,32.842318,-116.768293,30.416667,Percent relative humidity,1 HOUR
17,2018-01-18,32.842318,-116.768293,34.25,Percent relative humidity,1 HOUR
18,2018-01-19,32.842318,-116.768293,75.458333,Percent relative humidity,1 HOUR
19,2018-01-20,32.842318,-116.768293,75.958333,Percent relative humidity,1 HOUR
20,2018-01-21,32.842318,-116.768293,55.5,Percent relative humidity,1 HOUR
21,2018-01-22,32.842318,-116.768293,29.25,Percent relative humidity,1 HOUR
22,2018-01-23,32.842318,-116.768293,19.958333,Percent relative humidity,1 HOUR
23,2018-01-24,32.842318,-116.768293,18.125,Percent relative humidity,1 HOUR
24,2018-01-25,32.842318,-116.768293,54.458333,Percent relative humidity,1 HOUR
25,2018-01-26,32.842318,-116.768293,59.666667,Percent relative humidity,1 HOUR
26,2018-01-27,32.842318,-116.768293,14.416667,Percent relative humidity,1 HOUR
27,2018-01-28,32.842318,-116.768293,12.5,Percent relative humidity,1 HOUR
28,2018-01-29,32.842318,-116.768293,11.75,Percent relative humidity,1 HOUR
29,2018-01-30,32.842318,-116.768293,16.0,Percent relative humidity,1 HOUR
30,2018-01-31,32.842318,-116.768293,19.416667,Percent relative humidity,1 HOUR
31,2018-02-01,32.842318,-116.768293,23.416667,Percent relative humidity,1 HOUR
32,2018-02-02,32.842318,-116.768293,19.916667,Percent relative humidity,1 HOUR
33,2018-02-03,32.842318,-116.768293,19.583333,Percent relative humidity,1 HOUR
34,2018-02-04,32.842318,-116.768293,21.916667,Percent relative humidity,1 HOUR
35,2018-02-05,32.842318,-116.768293,28.166667,Percent relative humidity,1 HOUR
36,2018-02-06,32.842318,-116.768293,27.125,Percent relative humidity,1 HOUR
37,2018-02-07,32.842318,-116.768293,13.0,Percent relative humidity,1 HOUR
38,2018-02-08,32.842318,-116.768293,14.416667,Percent relative humidity,1 HOUR
39,2018-02-09,32.842318,-116.768293,24.833333,Percent relative humidity,1 HOUR
40,2018-02-10,32.842318,-116.768293,74.583333,Percent relative humidity,1 HOUR
41,2018-02-11,32.842318,-116.768293,78.0,Percent relative humidity,1 HOUR
42,2018-02-12,32.842318,-116.768293,88.25,Percent relative humidity,1 HOUR
43,2018-02-13,32.842318,-116.768293,66.916667,Percent relative humidity,1 HOUR
44,2018-02-14,32.842318,-116.768293,66.166667,Percent relative humidity,1 HOUR
45,2018-02-15,32.842318,-116.768293,59.041667,Percent relative humidity,1 HOUR
46,2018-02-16,32.842318,-116.768293,23.625,Percent relative humidity,1 HOUR
47,2018-02-17,32.842318,-116.768293,21.25,Percent relative humidity,1 HOUR
48,2018-02-18,32.842318,-116.768293,53.5,Percent relative humidity,1 HOUR
49,2018-02-19,32.842318,-116.768293,67.75,Percent relative humidity,1 HOUR
50,2018-02-20,32.842318,-116.768293,41.083333,Percent relative humidity,1 HOUR
51,2018-02-21,32.842318,-116.768293,60.833333,Percent relative humidity,1 HOUR
52,2018-02-22,32.842318,-116.768293,80.791667,Percent relative humidity,1 HOUR
53,2018-02-23,32.842318,-116.768293,67.125,Percent relative humidity,1 HOUR
54,2018-02-24,32.842318,-116.768293,36.375,Percent relative humidity,1 HOUR
55,2018-02-25,32.842318,-116.768293,29.0,Percent relative humidity,1 HOUR
56,2018-02-26,32.842318,-116.768293,48.375,Percent relative humidity,1 HOUR
57,2018-02-27,32.842318,-116.768293,81.708333,Percent relative humidity,1 HOUR
58,2018-02-28,32.842318,-116.768293,72.666667,Percent relative humidity,1 HOUR
59,2018-03-01,32.842318,-116.768293,68.875,Percent relative humidity,1 HOUR
60,2018-03-02,32.842318,-116.768293,68.916667,Percent relative humidity,1 HOUR
61,2018-03-03,32.842318,-116.768293,90.666667,Percent relative humidity,1 HOUR
62,2018-03-04,32.842318,-116.768293,69.666667,Percent relative humidity,1 HOUR
63,2018-03-05,32.842318,-116.768293,17.416667,Percent relative humidity,1 HOUR
64,2018-03-06,32.842318,-116.768293,15.333333,Percent relative humidity,1 HOUR
65,2018-03-07,32.842318,-116.768293,20.791667,Percent relative humidity,1 HOUR
66,2018-03-08,32.842318,-116.768293,27.25,Percent relative humidity,1 HOUR
67,2018-03-09,32.842318,-116.768293,52.782609,Percent relative humidity,1 HOUR
68,2018-03-10,32.842318,-116.768293,87.5,Percent relative humidity,1 HOUR
69,2018-03-11,32.842318,-116.768293,92.666667,Percent relative humidity,1 HOUR
70,2018-03-12,32.842318,-116.768293,81.916667,Percent relative humidity,1 HOUR
71,2018-03-13,32.842318,-116.768293,82.375,Percent relative humidity,1 HOUR
72,2018-03-14,32.842318,-116.768293,91.833333,Percent relative humidity,1 HOUR
73,2018-03-15,32.842318,-116.768293,80.916667,Percent relative humidity,1 HOUR
74,2018-03-16,32.842318,-116.768293,75.833333,Percent relative humidity,1 HOUR
75,2018-03-17,32.842318,-116.768293,91.708333,Percent relative humidity,1 HOUR
76,2018-03-18,32.842318,-116.768293,70.208333,Percent relative humidity,1 HOUR
77,2018-03-19,32.842318,-116.768293,36.75,Percent relative humidity,1 HOUR
78,2018-03-20,32.842318,-116.768293,35.333333,Percent relative humidity,1 HOUR
79,2018-03-21,32.842318,-116.768293,34.583333,Percent relative humidity,1 HOUR
80,2018-03-22,32.842318,-116.768293,61.583333,Percent relative humidity,1 HOUR
81,2018-03-23,32.842318,-116.768293,88.041667,Percent relative humidity,1 HOUR
82,2018-03-24,32.842318,-116.768293,80.666667,Percent relative humidity,1 HOUR
83,2018-03-25,32.842318,-116.768293,71.125,Percent relative humidity,1 HOUR
84,2018-03-26,32.842318,-116.768293,65.041667,Percent relative humidity,1 HOUR
85,2018-03-27,32.842318,-116.768293,34.25,Percent relative humidity,1 HOUR
86,2018-03-28,32.842318,-116.768293,28.708333,Percent relative humidity,1 HOUR
87,2018-03-29,32.842318,-116.768293,34.291667,Percent relative humidity,1 HOUR
88,2018-03-30,32.842318,-116.768293,35.958333,Percent relative humidity,1 HOUR
89,2018-03-31,32.842318,-116.768293,40.583333,Percent relative humidity,1 HOUR
90,2018-04-04,32.842318,-116.768293,75.291667,Percent relative humidity,1 HOUR
91,2018-04-01,32.842318,-116.768293,56.958333,Percent relative humidity,1 HOUR
92,2018-04-02,32.842318,-116.768293,86.125,Percent relative humidity,1 HOUR
93,2018-04-03,32.842318,-116.768293,79.916667,Percent relative humidity,1 HOUR
94,2018-04-05,32.842318,-116.768293,59.75,Percent relative humidity,1 HOUR
95,2018-04-06,32.842318,-116.768293,74.916667,Percent relative humidity,1 HOUR
96,2018-04-07,32.842318,-116.768293,78.166667,Percent relative humidity,1 HOUR
97,2018-04-08,32.842318,-116.768293,71.166667,Percent relative humidity,1 HOUR
98,2018-04-09,32.842318,-116.768293,25.5,Percent relative humidity,1 HOUR
99,2018-04-10,32.842318,-116.768293,20.208333,Percent relative humidity,1 HOUR
100,2018-04-11,32.842318,-116.768293,47.75,Percent relative humidity,1 HOUR
101,2018-04-12,32.842318,-116.768293,69.166667,Percent relative humidity,1 HOUR
102,2018-04-13,32.842318,-116.768293,28.208333,Percent relative humidity,1 HOUR
103,2018-04-14,32.842318,-116.768293,11.5,Percent relative humidity,1 HOUR
104,2018-04-15,32.842318,-116.768293,18.0,Percent relative humidity,1 HOUR
105,2018-04-16,32.842318,-116.768293,62.166667,Percent relative humidity,1 HOUR
106,2018-04-17,32.842318,-116.768293,51.166667,Percent relative humidity,1 HOUR
107,2018-04-18,32.842318,-116.768293,45.5,Percent relative humidity,1 HOUR
108,2018-04-19,32.842318,-116.768293,79.25,Percent relative humidity,1 HOUR
109,2018-04-20,32.842318,-116.768293,60.0,Percent relative humidity,1 HOUR
110,2018-04-21,32.842318,-116.768293,30.791667,Percent relative humidity,1 HOUR
111,2018-04-22,32.842318,-116.768293,22.333333,Percent relative humidity,1 HOUR
112,2018-04-23,32.842318,-116.768293,33.833333,Percent relative humidity,1 HOUR
113,2018-04-24,32.842318,-116.768293,39.041667,Percent relative humidity,1 HOUR
114,2018-04-25,32.842318,-116.768293,42.291667,Percent relative humidity,1 HOUR
115,2018-04-26,32.842318,-116.768293,67.208333,Percent relative humidity,1 HOUR
116,2018-04-27,32.842318,-116.768293,74.75,Percent relative humidity,1 HOUR
117,2018-04-28,32.842318,-116.768293,63.916667,Percent relative humidity,1 HOUR
118,2018-04-29,32.842318,-116.768293,76.916667,Percent relative humidity,1 HOUR
119,2018-04-30,32.842318,-116.768293,82.291667,Percent relative humidity,1 HOUR
120,2018-05-01,32.842318,-116.768293,85.166667,Percent relative humidity,1 HOUR
121,2018-05-02,32.842318,-116.768293,92.541667,Percent relative humidity,1 HOUR
122,2018-05-03,32.842318,-116.768293,68.375,Percent relative humidity,1 HOUR
123,2018-05-04,32.842318,-116.768293,28.25,Percent relative humidity,1 HOUR
124,2018-05-05,32.842318,-116.768293,22.208333,Percent relative humidity,1 HOUR
125,2018-05-06,32.842318,-116.768293,30.666667,Percent relative humidity,1 HOUR
126,2018-05-07,32.842318,-116.768293,45.333333,Percent relative humidity,1 HOUR
127,2018-05-08,32.842318,-116.768293,46.5,Percent relative humidity,1 HOUR
