,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2017-12-31,35.23918,-118.78863,0.3,Parts per million,8-HR RUN AVG END HOUR
1,2017-12-30,35.23918,-118.78863,0.3,Parts per million,8-HR RUN AVG END HOUR
2,2017-12-29,35.23918,-118.78863,0.279167,Parts per million,8-HR RUN AVG END HOUR
3,2017-12-28,35.23918,-118.78863,0.275,Parts per million,8-HR RUN AVG END HOUR
4,2017-12-27,35.23918,-118.78863,0.254167,Parts per million,8-HR RUN AVG END HOUR
5,2017-12-26,35.23918,-118.78863,0.295833,Parts per million,8-HR RUN AVG END HOUR
6,2017-12-25,35.23918,-118.78863,0.291667,Parts per million,8-HR RUN AVG END HOUR
7,2017-12-24,35.23918,-118.78863,0.291667,Parts per million,8-HR RUN AVG END HOUR
8,2017-12-23,35.23918,-118.78863,0.254167,Parts per million,8-HR RUN AVG END HOUR
9,2017-12-22,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
10,2017-12-21,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
11,2017-12-20,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
12,2017-12-19,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
13,2017-12-18,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
14,2017-12-17,35.23918,-118.78863,0.120833,Parts per million,8-HR RUN AVG END HOUR
15,2017-12-16,35.23918,-118.78863,0.220833,Parts per million,8-HR RUN AVG END HOUR
16,2017-12-15,35.23918,-118.78863,0.270833,Parts per million,8-HR RUN AVG END HOUR
17,2017-12-14,35.23918,-118.78863,0.254167,Parts per million,8-HR RUN AVG END HOUR
18,2017-12-13,35.23918,-118.78863,0.241667,Parts per million,8-HR RUN AVG END HOUR
19,2017-12-12,35.23918,-118.78863,0.241667,Parts per million,8-HR RUN AVG END HOUR
20,2017-12-11,35.23918,-118.78863,0.3,Parts per million,8-HR RUN AVG END HOUR
21,2017-12-10,35.23918,-118.78863,0.283333,Parts per million,8-HR RUN AVG END HOUR
22,2017-12-09,35.23918,-118.78863,0.225,Parts per million,8-HR RUN AVG END HOUR
23,2017-12-08,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
24,2017-12-07,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
25,2017-12-06,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
26,2017-12-05,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
27,2017-12-04,35.23918,-118.78863,0.170833,Parts per million,8-HR RUN AVG END HOUR
28,2017-12-03,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
29,2017-12-02,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
30,2017-12-01,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
31,2017-11-30,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
32,2017-11-29,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
33,2017-11-28,35.23918,-118.78863,0.1375,Parts per million,8-HR RUN AVG END HOUR
34,2017-11-27,35.23918,-118.78863,0.1,Parts per million,8-HR RUN AVG END HOUR
35,2017-11-26,35.23918,-118.78863,0.1125,Parts per million,8-HR RUN AVG END HOUR
36,2017-11-25,35.23918,-118.78863,0.183333,Parts per million,8-HR RUN AVG END HOUR
37,2017-11-24,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
38,2017-11-23,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
39,2017-11-22,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
40,2017-11-21,35.23918,-118.78863,0.15,Parts per million,8-HR RUN AVG END HOUR
41,2017-11-20,35.23918,-118.78863,0.179167,Parts per million,8-HR RUN AVG END HOUR
42,2017-11-19,35.23918,-118.78863,0.208333,Parts per million,8-HR RUN AVG END HOUR
43,2017-11-18,35.23918,-118.78863,0.225,Parts per million,8-HR RUN AVG END HOUR
44,2017-11-17,35.23918,-118.78863,0.133333,Parts per million,8-HR RUN AVG END HOUR
45,2017-11-16,35.23918,-118.78863,0.208333,Parts per million,8-HR RUN AVG END HOUR
46,2017-11-15,35.23918,-118.78863,0.220833,Parts per million,8-HR RUN AVG END HOUR
47,2017-11-14,35.23918,-118.78863,0.2,Parts per million,8-HR RUN AVG END HOUR
48,2017-11-13,35.23918,-118.78863,0.191667,Parts per million,8-HR RUN AVG END HOUR
