,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2016-12-31,39.76168,-121.84047,71.775,Percent relative humidity,1 HOUR
1,2016-12-30,39.76168,-121.84047,75.9125,Percent relative humidity,1 HOUR
2,2016-12-29,39.76168,-121.84047,77.458333,Percent relative humidity,1 HOUR
3,2016-12-28,39.76168,-121.84047,75.545833,Percent relative humidity,1 HOUR
4,2016-12-27,39.76168,-121.84047,72.254167,Percent relative humidity,1 HOUR
5,2016-12-26,39.76168,-121.84047,74.958333,Percent relative humidity,1 HOUR
6,2016-12-25,39.76168,-121.84047,80.35,Percent relative humidity,1 HOUR
7,2016-12-24,39.76168,-121.84047,83.6125,Percent relative humidity,1 HOUR
8,2016-12-23,39.76168,-121.84047,89.7375,Percent relative humidity,1 HOUR
9,2016-12-22,39.76168,-121.84047,71.395833,Percent relative humidity,1 HOUR
10,2016-12-21,39.76168,-121.84047,70.795833,Percent relative humidity,1 HOUR
11,2016-12-20,39.76168,-121.84047,76.933333,Percent relative humidity,1 HOUR
12,2016-12-19,39.76168,-121.84047,79.371429,Percent relative humidity,1 HOUR
13,2016-12-18,39.76168,-121.84047,68.508333,Percent relative humidity,1 HOUR
14,2016-12-17,39.76168,-121.84047,72.595833,Percent relative humidity,1 HOUR
15,2016-12-16,39.76168,-121.84047,60.1875,Percent relative humidity,1 HOUR
16,2016-12-15,39.76168,-121.84047,95.354167,Percent relative humidity,1 HOUR
17,2016-12-14,39.76168,-121.84047,91.808333,Percent relative humidity,1 HOUR
18,2016-12-13,39.76168,-121.84047,91.3,Percent relative humidity,1 HOUR
19,2016-12-12,39.76168,-121.84047,86.341667,Percent relative humidity,1 HOUR
20,2016-12-11,39.76168,-121.84047,89.916667,Percent relative humidity,1 HOUR
21,2016-12-10,39.76168,-121.84047,95.25,Percent relative humidity,1 HOUR
22,2016-12-09,39.76168,-121.84047,96.620833,Percent relative humidity,1 HOUR
23,2016-12-08,39.76168,-121.84047,97.779167,Percent relative humidity,1 HOUR
24,2016-12-07,39.76168,-121.84047,79.9,Percent relative humidity,1 HOUR
25,2016-12-06,39.76168,-121.84047,75.441667,Percent relative humidity,1 HOUR
26,2016-12-05,39.76168,-121.84047,89.2625,Percent relative humidity,1 HOUR
27,2016-12-04,39.76168,-121.84047,83.845833,Percent relative humidity,1 HOUR
28,2016-12-03,39.76168,-121.84047,74.320833,Percent relative humidity,1 HOUR
29,2016-12-02,39.76168,-121.84047,58.304167,Percent relative humidity,1 HOUR
30,2016-12-01,39.76168,-121.84047,58.0,Percent relative humidity,1 HOUR
31,2016-11-30,39.76168,-121.84047,81.125,Percent relative humidity,1 HOUR
32,2016-11-29,39.76168,-121.84047,73.4875,Percent relative humidity,1 HOUR
33,2016-11-28,39.76168,-121.84047,81.85,Percent relative humidity,1 HOUR
34,2016-11-27,39.76168,-121.84047,80.945833,Percent relative humidity,1 HOUR
35,2016-11-26,39.76168,-121.84047,92.8875,Percent relative humidity,1 HOUR
36,2016-11-25,39.76168,-121.84047,86.716667,Percent relative humidity,1 HOUR
37,2016-11-24,39.76168,-121.84047,81.741667,Percent relative humidity,1 HOUR
38,2016-11-23,39.76168,-121.84047,78.75,Percent relative humidity,1 HOUR
39,2016-11-22,39.76168,-121.84047,81.991667,Percent relative humidity,1 HOUR
40,2016-11-21,39.76168,-121.84047,84.0625,Percent relative humidity,1 HOUR
41,2016-11-20,39.76168,-121.84047,89.7625,Percent relative humidity,1 HOUR
42,2016-11-19,39.76168,-121.84047,85.058333,Percent relative humidity,1 HOUR
43,2016-11-18,39.76168,-121.84047,60.479167,Percent relative humidity,1 HOUR
44,2016-11-17,39.76168,-121.84047,70.6,Percent relative humidity,1 HOUR
45,2016-11-16,39.76168,-121.84047,64.55,Percent relative humidity,1 HOUR
46,2016-11-15,39.76168,-121.84047,74.370833,Percent relative humidity,1 HOUR
47,2016-11-14,39.76168,-121.84047,73.7375,Percent relative humidity,1 HOUR
48,2016-11-13,39.76168,-121.84047,74.595833,Percent relative humidity,1 HOUR
49,2016-11-11,39.76168,-121.84047,74.4625,Percent relative humidity,1 HOUR
50,2016-11-10,39.76168,-121.84047,76.904167,Percent relative humidity,1 HOUR
51,2016-11-09,39.76168,-121.84047,80.554167,Percent relative humidity,1 HOUR
52,2016-11-08,39.76168,-121.84047,80.804167,Percent relative humidity,1 HOUR
53,2016-11-12,39.76168,-121.84047,70.270833,Percent relative humidity,1 HOUR
54,2016-11-07,39.76168,-121.84047,82.104167,Percent relative humidity,1 HOUR
55,2016-11-06,39.76168,-121.84047,75.945833,Percent relative humidity,1 HOUR
56,2016-11-05,39.76168,-121.84047,69.791667,Percent relative humidity,1 HOUR
57,2016-11-04,39.76168,-121.84047,76.133333,Percent relative humidity,1 HOUR
58,2016-11-03,39.76168,-121.84047,78.870833,Percent relative humidity,1 HOUR
59,2016-11-02,39.76168,-121.84047,79.0,Percent relative humidity,1 HOUR
60,2016-11-01,39.76168,-121.84047,85.195833,Percent relative humidity,1 HOUR
61,2016-10-31,39.76168,-121.84047,83.620833,Percent relative humidity,1 HOUR
62,2016-10-30,39.76168,-121.84047,84.233333,Percent relative humidity,1 HOUR
63,2016-10-29,39.76168,-121.84047,88.429167,Percent relative humidity,1 HOUR
64,2016-10-28,39.76168,-121.84047,95.720833,Percent relative humidity,1 HOUR
65,2016-10-27,39.76168,-121.84047,81.520833,Percent relative humidity,1 HOUR
66,2016-10-26,39.76168,-121.84047,63.570833,Percent relative humidity,1 HOUR
67,2016-10-25,39.76168,-121.84047,87.995833,Percent relative humidity,1 HOUR
68,2016-10-24,39.76168,-121.84047,79.645833,Percent relative humidity,1 HOUR
69,2016-10-23,39.76168,-121.84047,61.8125,Percent relative humidity,1 HOUR
70,2016-10-22,39.76168,-121.84047,72.520833,Percent relative humidity,1 HOUR
71,2016-10-21,39.76168,-121.84047,63.041667,Percent relative humidity,1 HOUR
72,2016-10-20,39.76168,-121.84047,63.683333,Percent relative humidity,1 HOUR
73,2016-10-19,39.76168,-121.84047,59.1125,Percent relative humidity,1 HOUR
74,2016-10-18,39.76168,-121.84047,63.354167,Percent relative humidity,1 HOUR
75,2016-10-17,39.76168,-121.84047,69.320833,Percent relative humidity,1 HOUR
76,2016-10-16,39.76168,-121.84047,83.2625,Percent relative humidity,1 HOUR
77,2016-10-15,39.76168,-121.84047,85.941667,Percent relative humidity,1 HOUR
78,2016-10-14,39.76168,-121.84047,86.3375,Percent relative humidity,1 HOUR
79,2016-10-13,39.76168,-121.84047,52.241667,Percent relative humidity,1 HOUR
80,2016-10-12,39.76168,-121.84047,59.983333,Percent relative humidity,1 HOUR
81,2016-10-11,39.76168,-121.84047,54.416667,Percent relative humidity,1 HOUR
82,2016-10-10,39.76168,-121.84047,41.991667,Percent relative humidity,1 HOUR
83,2016-10-09,39.76168,-121.84047,46.679167,Percent relative humidity,1 HOUR
84,2016-10-08,39.76168,-121.84047,48.733333,Percent relative humidity,1 HOUR
85,2016-10-07,39.76168,-121.84047,52.041667,Percent relative humidity,1 HOUR
86,2016-10-06,39.76168,-121.84047,48.508333,Percent relative humidity,1 HOUR
87,2016-10-05,39.76168,-121.84047,51.970833,Percent relative humidity,1 HOUR
88,2016-10-04,39.76168,-121.84047,65.129167,Percent relative humidity,1 HOUR
89,2016-10-03,39.76168,-121.84047,72.933333,Percent relative humidity,1 HOUR
90,2016-10-02,39.76168,-121.84047,69.15,Percent relative humidity,1 HOUR
91,2016-10-01,39.76168,-121.84047,39.920833,Percent relative humidity,1 HOUR
92,2016-09-30,39.76168,-121.84047,38.6875,Percent relative humidity,1 HOUR
93,2016-09-29,39.76168,-121.84047,43.420833,Percent relative humidity,1 HOUR
94,2016-09-28,39.76168,-121.84047,41.2,Percent relative humidity,1 HOUR
95,2016-09-27,39.76168,-121.84047,40.629167,Percent relative humidity,1 HOUR
96,2016-09-26,39.76168,-121.84047,35.995833,Percent relative humidity,1 HOUR
97,2016-09-25,39.76168,-121.84047,28.658333,Percent relative humidity,1 HOUR
