,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-09 00:00:00+00:00,8094.36,2477.38,630.63,50.65,7.85,1.15,33.07,60.35
1,2020-09-10 00:00:00+00:00,,,,,,,,
2,2020-09-11 00:00:00+00:00,,,,,,,,
3,2020-09-12 00:00:00+00:00,,,,,,,,
4,2020-09-13 00:00:00+00:00,,,,,,,,
5,2020-09-14 00:00:00+00:00,,,,,,,,
6,2020-09-15 00:00:00+00:00,5902.56,1744.54,279.28,17.82,2.78,0.4,29.25,45.14
7,2020-09-16 00:00:00+00:00,,,,,,,,
8,2020-09-17 00:00:00+00:00,427.73,125.51,30.12,3.43,0.93,0.18,1.15,3.53
9,2020-09-18 00:00:00+00:00,1064.67,321.42,86.39,9.42,1.67,0.29,5.17,11.86
10,2020-09-19 00:00:00+00:00,1201.51,360.86,89.75,9.46,1.85,0.33,6.03,12.88
11,2020-09-20 00:00:00+00:00,3144.91,945.7,208.31,16.0,2.78,0.44,17.22,31.49
12,2020-09-21 00:00:00+00:00,4166.41,1258.61,294.03,23.49,3.91,0.62,21.77,41.94
13,2020-09-22 00:00:00+00:00,712.19,210.69,49.79,5.75,1.35,0.28,3.06,7.0
14,2020-09-23 00:00:00+00:00,322.87,91.99,18.38,2.06,0.59,0.13,0.79,2.17
15,2020-09-24 00:00:00+00:00,285.65,81.7,17.96,1.89,0.41,0.08,0.62,1.9
16,2020-09-25 00:00:00+00:00,364.04,105.81,26.42,3.96,1.19,0.22,1.0,3.43
17,2020-09-26 00:00:00+00:00,453.28,131.3,29.7,3.94,1.17,0.25,1.51,4.07
18,2020-09-27 00:00:00+00:00,730.06,214.46,42.96,4.46,1.18,0.23,3.21,6.42
19,2020-09-28 00:00:00+00:00,2207.41,652.12,108.82,7.63,1.57,0.28,12.19,18.98
20,2020-09-29 00:00:00+00:00,2099.48,620.54,103.9,6.86,1.35,0.24,11.68,17.93
21,2020-09-30 00:00:00+00:00,2649.97,801.22,191.09,13.9,2.12,0.35,13.31,24.39
22,2020-10-01 00:00:00+00:00,9802.33,2991.46,796.08,69.7,10.69,1.61,40.87,81.64
