,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-22 00:00:00+00:00,13152.56,3996.93,845.37,58.2,23.43,2.89,55.01,97.42
1,2020-09-23 00:00:00+00:00,2879.8,814.84,164.43,24.38,11.3,1.8,15.05,32.86
2,2020-09-24 00:00:00+00:00,,,,,,,,
3,2020-09-25 00:00:00+00:00,,,,,,,,
4,2020-09-26 00:00:00+00:00,,,,,,,,
5,2020-09-27 00:00:00+00:00,1821.53,491.1,76.86,6.37,3.13,0.64,8.83,15.05
6,2020-09-28 00:00:00+00:00,4784.98,1310.36,195.68,14.05,6.68,1.12,20.95,36.86
7,2020-09-29 00:00:00+00:00,5105.69,1425.25,260.08,20.4,9.53,1.51,23.7,44.86
8,2020-09-30 00:00:00+00:00,3019.59,850.92,177.54,13.5,5.7,0.76,13.22,25.4
9,2020-10-01 00:00:00+00:00,5450.91,1563.18,381.48,36.66,16.46,2.5,23.82,50.99
