,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-22 00:00:00+00:00,9852.57,3084.49,686.34,51.76,8.61,2.56,42.39,73.21
1,2020-09-23 00:00:00+00:00,2517.59,736.39,166.8,12.44,2.39,1.22,13.34,24.24
2,2020-09-24 00:00:00+00:00,,,,,,,,
3,2020-09-25 00:00:00+00:00,,,,,,,,
4,2020-09-26 00:00:00+00:00,,,,,,,,
5,2020-09-27 00:00:00+00:00,,,,,,,,
6,2020-09-28 00:00:00+00:00,,,,,,,,
7,2020-09-29 00:00:00+00:00,366.06,101.95,17.1,1.28,0.24,0.1,1.02,2.08
8,2020-09-30 00:00:00+00:00,647.66,186.11,33.62,2.87,0.5,0.17,2.69,4.91
9,2020-10-01 00:00:00+00:00,888.7,262.11,56.69,5.56,1.05,0.35,4.17,8.3
