,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-15 00:00:00+00:00,13828.21,3984.53,741.41,40.86,12.64,3.07,56.14,87.35
1,2020-09-16 00:00:00+00:00,915.5,253.9,48.43,2.9,1.57,0.0,3.86,6.9
2,2020-09-17 00:00:00+00:00,,,,,,,,
3,2020-09-18 00:00:00+00:00,,,,,,,,
4,2020-09-19 00:00:00+00:00,,,,,,,,
5,2020-09-20 00:00:00+00:00,,,,,,,,
6,2020-09-21 00:00:00+00:00,,,,,,,,
7,2020-09-22 00:00:00+00:00,,,,,,,,
8,2020-09-23 00:00:00+00:00,,,,,,,,
9,2020-09-24 00:00:00+00:00,,,,,,,,
10,2020-09-25 00:00:00+00:00,,,,,,,,
11,2020-09-26 00:00:00+00:00,398.71,112.26,30.15,4.04,1.72,0.48,1.06,4.04
12,2020-09-27 00:00:00+00:00,1123.4,311.34,65.76,7.28,2.77,0.81,5.02,10.65
13,2020-09-28 00:00:00+00:00,4445.16,1215.87,179.27,9.62,3.12,0.82,19.96,32.85
14,2020-09-29 00:00:00+00:00,1282.9,360.76,77.25,7.93,2.87,0.83,5.91,11.97
15,2020-09-30 00:00:00+00:00,1696.21,483.85,116.44,11.07,3.61,0.92,8.32,17.36
16,2020-10-01 00:00:00+00:00,4636.0,1328.0,337.73,28.93,9.2,2.33,21.75,45.41
