,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-04-21 00:00:00+00:00,43953.73,14910.06,4211.77,322.56,66.82,27.7,200.25,395.3
1,2020-04-22 00:00:00+00:00,1769.23,530.71,76.0,3.54,0.71,0.34,7.22,11.2
2,2020-04-23 00:00:00+00:00,803.77,243.63,38.76,2.06,0.43,0.21,2.82,4.62
3,2020-04-24 00:00:00+00:00,6663.64,1931.36,152.74,5.26,0.95,0.49,25.43,32.46
4,2020-04-25 00:00:00+00:00,,,,,,,,
5,2020-04-26 00:00:00+00:00,,,,,,,,
6,2020-04-27 00:00:00+00:00,,,,,,,,
7,2020-04-28 00:00:00+00:00,166.96,51.58,7.86,0.52,0.26,0.26,0.0,0.36
8,2020-04-29 00:00:00+00:00,,,,,,,,
9,2020-04-30 00:00:00+00:00,,,,,,,,
10,2020-05-01 00:00:00+00:00,,,,,,,,
11,2020-05-02 00:00:00+00:00,,,,,,,,
12,2020-05-03 00:00:00+00:00,,,,,,,,
13,2020-05-04 00:00:00+00:00,,,,,,,,
14,2020-05-05 00:00:00+00:00,,,,,,,,
15,2020-05-06 00:00:00+00:00,,,,,,,,
16,2020-05-07 00:00:00+00:00,,,,,,,,
17,2020-05-08 00:00:00+00:00,,,,,,,,
18,2020-05-09 00:00:00+00:00,,,,,,,,
19,2020-05-10 00:00:00+00:00,,,,,,,,
20,2020-05-11 00:00:00+00:00,,,,,,,,
21,2020-05-12 00:00:00+00:00,,,,,,,,
22,2020-05-13 00:00:00+00:00,,,,,,,,
23,2020-05-14 00:00:00+00:00,,,,,,,,
24,2020-05-15 00:00:00+00:00,,,,,,,,
25,2020-05-16 00:00:00+00:00,,,,,,,,
26,2020-05-17 00:00:00+00:00,,,,,,,,
27,2020-05-18 00:00:00+00:00,,,,,,,,
28,2020-05-19 00:00:00+00:00,,,,,,,,
29,2020-05-20 00:00:00+00:00,,,,,,,,
30,2020-05-21 00:00:00+00:00,,,,,,,,
31,2020-05-22 00:00:00+00:00,,,,,,,,
32,2020-05-23 00:00:00+00:00,,,,,,,,
33,2020-05-24 00:00:00+00:00,,,,,,,,
34,2020-05-25 00:00:00+00:00,,,,,,,,
35,2020-05-26 00:00:00+00:00,,,,,,,,
36,2020-05-27 00:00:00+00:00,,,,,,,,
37,2020-05-28 00:00:00+00:00,,,,,,,,
38,2020-05-29 00:00:00+00:00,,,,,,,,
39,2020-05-30 00:00:00+00:00,,,,,,,,
40,2020-05-31 00:00:00+00:00,,,,,,,,
41,2020-06-01 00:00:00+00:00,,,,,,,,
42,2020-06-02 00:00:00+00:00,,,,,,,,
43,2020-06-03 00:00:00+00:00,,,,,,,,
44,2020-06-04 00:00:00+00:00,,,,,,,,
45,2020-06-05 00:00:00+00:00,,,,,,,,
46,2020-06-06 00:00:00+00:00,,,,,,,,
47,2020-06-07 00:00:00+00:00,,,,,,,,
48,2020-06-08 00:00:00+00:00,,,,,,,,
49,2020-06-09 00:00:00+00:00,,,,,,,,
50,2020-06-10 00:00:00+00:00,,,,,,,,
51,2020-06-11 00:00:00+00:00,,,,,,,,
52,2020-06-12 00:00:00+00:00,,,,,,,,
53,2020-06-13 00:00:00+00:00,,,,,,,,
54,2020-06-14 00:00:00+00:00,,,,,,,,
55,2020-06-15 00:00:00+00:00,,,,,,,,
56,2020-06-16 00:00:00+00:00,,,,,,,,
57,2020-06-17 00:00:00+00:00,,,,,,,,
58,2020-06-18 00:00:00+00:00,,,,,,,,
59,2020-06-19 00:00:00+00:00,,,,,,,,
60,2020-06-20 00:00:00+00:00,,,,,,,,
61,2020-06-21 00:00:00+00:00,,,,,,,,
62,2020-06-22 00:00:00+00:00,,,,,,,,
63,2020-06-23 00:00:00+00:00,,,,,,,,
64,2020-06-24 00:00:00+00:00,,,,,,,,
65,2020-06-25 00:00:00+00:00,,,,,,,,
66,2020-06-26 00:00:00+00:00,,,,,,,,
67,2020-06-27 00:00:00+00:00,,,,,,,,
68,2020-06-28 00:00:00+00:00,,,,,,,,
69,2020-06-29 00:00:00+00:00,,,,,,,,
70,2020-06-30 00:00:00+00:00,,,,,,,,
71,2020-07-01 00:00:00+00:00,,,,,,,,
72,2020-07-02 00:00:00+00:00,,,,,,,,
73,2020-07-03 00:00:00+00:00,,,,,,,,
74,2020-07-04 00:00:00+00:00,,,,,,,,
75,2020-07-05 00:00:00+00:00,,,,,,,,
76,2020-07-06 00:00:00+00:00,,,,,,,,
77,2020-07-07 00:00:00+00:00,,,,,,,,
78,2020-07-08 00:00:00+00:00,,,,,,,,
79,2020-07-09 00:00:00+00:00,,,,,,,,
80,2020-07-10 00:00:00+00:00,,,,,,,,
81,2020-07-11 00:00:00+00:00,,,,,,,,
82,2020-07-12 00:00:00+00:00,,,,,,,,
83,2020-07-13 00:00:00+00:00,,,,,,,,
84,2020-07-14 00:00:00+00:00,,,,,,,,
85,2020-07-15 00:00:00+00:00,,,,,,,,
86,2020-07-16 00:00:00+00:00,,,,,,,,
87,2020-07-17 00:00:00+00:00,,,,,,,,
