,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-11-17 00:00:00+00:00,5496.35,1680.93,490.43,51.11,14.96,6.83,14.96,6.83
1,2018-11-18 00:00:00+00:00,,,,,,,,
2,2018-11-19 00:00:00+00:00,,,,,,,,
3,2018-11-20 00:00:00+00:00,,,,,,,,
4,2018-11-21 00:00:00+00:00,,,,,,,,
5,2018-11-22 00:00:00+00:00,,,,,,,,
6,2018-11-23 00:00:00+00:00,,,,,,,,
7,2018-11-24 00:00:00+00:00,,,,,,,,
8,2018-11-25 00:00:00+00:00,,,,,,,,
9,2018-11-26 00:00:00+00:00,,,,,,,,
10,2018-11-27 00:00:00+00:00,,,,,,,,
11,2018-11-28 00:00:00+00:00,,,,,,,,
12,2018-11-29 00:00:00+00:00,,,,,,,,
13,2018-11-30 00:00:00+00:00,,,,,,,,
14,2018-12-01 00:00:00+00:00,,,,,,,,
15,2018-12-02 00:00:00+00:00,,,,,,,,
16,2018-12-03 00:00:00+00:00,,,,,,,,
17,2018-12-04 00:00:00+00:00,,,,,,,,
18,2018-12-05 00:00:00+00:00,,,,,,,,
19,2018-12-06 00:00:00+00:00,,,,,,,,
20,2018-12-07 00:00:00+00:00,,,,,,,,
21,2018-12-08 00:00:00+00:00,,,,,,,,
22,2018-12-09 00:00:00+00:00,,,,,,,,
23,2018-12-10 00:00:00+00:00,,,,,,,,
24,2018-12-11 00:00:00+00:00,,,,,,,,
25,2018-12-12 00:00:00+00:00,,,,,,,,
26,2018-12-13 00:00:00+00:00,,,,,,,,
27,2018-12-14 00:00:00+00:00,,,,,,,,
28,2018-12-15 00:00:00+00:00,,,,,,,,
29,2018-12-16 00:00:00+00:00,,,,,,,,
30,2018-12-17 00:00:00+00:00,,,,,,,,
31,2018-12-18 00:00:00+00:00,,,,,,,,
32,2018-12-19 00:00:00+00:00,,,,,,,,
33,2018-12-20 00:00:00+00:00,,,,,,,,
34,2018-12-21 00:00:00+00:00,,,,,,,,
35,2018-12-22 00:00:00+00:00,,,,,,,,
36,2018-12-23 00:00:00+00:00,,,,,,,,
37,2018-12-24 00:00:00+00:00,,,,,,,,
38,2018-12-25 00:00:00+00:00,,,,,,,,
39,2018-12-26 00:00:00+00:00,,,,,,,,
40,2018-12-27 00:00:00+00:00,,,,,,,,
41,2018-12-28 00:00:00+00:00,,,,,,,,
42,2018-12-29 00:00:00+00:00,,,,,,,,
43,2018-12-30 00:00:00+00:00,,,,,,,,
44,2018-12-31 00:00:00+00:00,,,,,,,,
45,2019-01-01 00:00:00+00:00,,,,,,,,
46,2019-01-02 00:00:00+00:00,,,,,,,,
47,2019-01-03 00:00:00+00:00,,,,,,,,
48,2019-01-04 00:00:00+00:00,,,,,,,,
49,2019-01-05 00:00:00+00:00,,,,,,,,
50,2019-01-06 00:00:00+00:00,,,,,,,,
51,2019-01-07 00:00:00+00:00,,,,,,,,
52,2019-01-08 00:00:00+00:00,,,,,,,,
53,2019-01-09 00:00:00+00:00,,,,,,,,
54,2019-01-10 00:00:00+00:00,,,,,,,,
55,2019-01-11 00:00:00+00:00,,,,,,,,
56,2019-01-12 00:00:00+00:00,,,,,,,,
57,2019-01-13 00:00:00+00:00,,,,,,,,
58,2019-01-14 00:00:00+00:00,,,,,,,,
59,2019-01-15 00:00:00+00:00,,,,,,,,
60,2019-01-16 00:00:00+00:00,,,,,,,,
61,2019-01-17 00:00:00+00:00,,,,,,,,
62,2019-01-18 00:00:00+00:00,,,,,,,,
63,2019-01-19 00:00:00+00:00,,,,,,,,
64,2019-01-20 00:00:00+00:00,,,,,,,,
65,2019-01-21 00:00:00+00:00,,,,,,,,
66,2019-01-22 00:00:00+00:00,,,,,,,,
67,2019-01-23 00:00:00+00:00,,,,,,,,
68,2019-01-24 00:00:00+00:00,,,,,,,,
69,2019-01-25 00:00:00+00:00,,,,,,,,
70,2019-01-26 00:00:00+00:00,,,,,,,,
71,2019-01-27 00:00:00+00:00,,,,,,,,
72,2019-01-28 00:00:00+00:00,,,,,,,,
73,2019-01-29 00:00:00+00:00,,,,,,,,
74,2019-01-30 00:00:00+00:00,,,,,,,,
75,2019-01-31 00:00:00+00:00,,,,,,,,
76,2019-02-01 00:00:00+00:00,,,,,,,,
77,2019-02-02 00:00:00+00:00,,,,,,,,
78,2019-02-03 00:00:00+00:00,,,,,,,,
79,2019-02-04 00:00:00+00:00,,,,,,,,
80,2019-02-05 00:00:00+00:00,,,,,,,,
81,2019-02-06 00:00:00+00:00,,,,,,,,
82,2019-02-07 00:00:00+00:00,,,,,,,,
83,2019-02-08 00:00:00+00:00,,,,,,,,
84,2019-02-09 00:00:00+00:00,,,,,,,,
85,2019-02-10 00:00:00+00:00,,,,,,,,
86,2019-02-11 00:00:00+00:00,,,,,,,,
87,2019-02-12 00:00:00+00:00,,,,,,,,
88,2019-02-13 00:00:00+00:00,,,,,,,,
89,2019-02-14 00:00:00+00:00,,,,,,,,
90,2019-02-15 00:00:00+00:00,,,,,,,,
91,2019-02-16 00:00:00+00:00,,,,,,,,
92,2019-02-17 00:00:00+00:00,,,,,,,,
93,2019-02-18 00:00:00+00:00,,,,,,,,
94,2019-02-19 00:00:00+00:00,,,,,,,,
95,2019-02-20 00:00:00+00:00,,,,,,,,
96,2019-02-21 00:00:00+00:00,,,,,,,,
97,2019-02-22 00:00:00+00:00,,,,,,,,
98,2019-02-23 00:00:00+00:00,,,,,,,,
99,2019-02-24 00:00:00+00:00,,,,,,,,
100,2019-02-25 00:00:00+00:00,,,,,,,,
101,2019-02-26 00:00:00+00:00,,,,,,,,
102,2019-02-27 00:00:00+00:00,,,,,,,,
103,2019-02-28 00:00:00+00:00,,,,,,,,
104,2019-03-01 00:00:00+00:00,,,,,,,,
105,2019-03-02 00:00:00+00:00,,,,,,,,
106,2019-03-03 00:00:00+00:00,,,,,,,,
107,2019-03-04 00:00:00+00:00,,,,,,,,
108,2019-03-05 00:00:00+00:00,,,,,,,,
109,2019-03-06 00:00:00+00:00,,,,,,,,
110,2019-03-07 00:00:00+00:00,,,,,,,,
111,2019-03-08 00:00:00+00:00,,,,,,,,
112,2019-03-09 00:00:00+00:00,,,,,,,,
113,2019-03-10 00:00:00+00:00,,,,,,,,
114,2019-03-11 00:00:00+00:00,,,,,,,,
115,2019-03-12 00:00:00+00:00,,,,,,,,
116,2019-03-13 00:00:00+00:00,,,,,,,,
117,2019-03-14 00:00:00+00:00,,,,,,,,
118,2019-03-15 00:00:00+00:00,,,,,,,,
119,2019-03-16 00:00:00+00:00,,,,,,,,
120,2019-03-17 00:00:00+00:00,,,,,,,,
121,2019-03-18 00:00:00+00:00,,,,,,,,
122,2019-03-19 00:00:00+00:00,,,,,,,,
123,2019-03-20 00:00:00+00:00,,,,,,,,
124,2019-03-21 00:00:00+00:00,,,,,,,,
125,2019-03-22 00:00:00+00:00,,,,,,,,
126,2019-03-23 00:00:00+00:00,,,,,,,,
127,2019-03-24 00:00:00+00:00,,,,,,,,
128,2019-03-25 00:00:00+00:00,,,,,,,,
129,2019-03-26 00:00:00+00:00,,,,,,,,
130,2019-03-27 00:00:00+00:00,,,,,,,,
131,2019-03-28 00:00:00+00:00,,,,,,,,
132,2019-03-29 00:00:00+00:00,,,,,,,,
133,2019-03-30 00:00:00+00:00,,,,,,,,
134,2019-03-31 00:00:00+00:00,,,,,,,,
135,2019-04-01 00:00:00+00:00,,,,,,,,
136,2019-04-02 00:00:00+00:00,,,,,,,,
137,2019-04-03 00:00:00+00:00,,,,,,,,
138,2019-04-04 00:00:00+00:00,,,,,,,,
139,2019-04-05 00:00:00+00:00,,,,,,,,
140,2019-04-06 00:00:00+00:00,,,,,,,,
141,2019-04-07 00:00:00+00:00,,,,,,,,
142,2019-04-08 00:00:00+00:00,,,,,,,,
143,2019-04-09 00:00:00+00:00,,,,,,,,
144,2019-04-10 00:00:00+00:00,,,,,,,,
145,2019-04-11 00:00:00+00:00,,,,,,,,
146,2019-04-12 00:00:00+00:00,,,,,,,,
147,2019-04-13 00:00:00+00:00,783.09,213.26,37.42,5.24,1.76,0.9,3.29,6.84
148,2019-04-14 00:00:00+00:00,447.08,128.39,22.63,2.95,1.34,0.95,1.56,3.77
149,2019-04-15 00:00:00+00:00,314.02,87.76,16.95,3.06,1.53,1.03,0.7,2.84
150,2019-04-16 00:00:00+00:00,180.83,46.93,6.77,1.48,0.9,0.67,0.69,1.06
151,2019-04-17 00:00:00+00:00,256.31,68.93,9.18,1.58,0.93,0.78,0.46,1.43
152,2019-04-18 00:00:00+00:00,413.6,114.03,14.91,2.06,1.06,0.79,1.23,2.72
153,2019-04-19 00:00:00+00:00,791.19,221.31,24.37,2.49,1.17,0.9,3.35,5.41
154,2019-04-20 00:00:00+00:00,460.8,130.02,22.38,2.37,1.07,0.75,1.82,3.67
155,2019-04-21 00:00:00+00:00,322.56,91.24,20.49,4.15,1.97,1.25,0.72,3.55
156,2019-04-22 00:00:00+00:00,611.7,173.55,25.17,3.15,1.45,0.98,2.27,4.89
157,2019-04-23 00:00:00+00:00,406.42,114.35,16.78,1.88,0.96,0.73,1.25,2.73
158,2019-04-24 00:00:00+00:00,478.84,135.44,19.82,2.1,1.04,0.79,1.66,3.38
159,2019-04-25 00:00:00+00:00,577.8,164.34,32.24,5.3,2.44,1.5,2.19,5.91
160,2019-04-26 00:00:00+00:00,691.91,201.03,38.1,5.6,2.44,1.48,2.95,7.02
161,2019-04-27 00:00:00+00:00,651.71,187.39,31.08,3.63,1.57,1.01,2.93,5.63
162,2019-04-28 00:00:00+00:00,1087.61,322.89,70.33,7.47,2.75,1.54,5.41,11.82
163,2019-04-29 00:00:00+00:00,652.41,190.17,46.15,8.96,4.08,2.39,2.61,9.1
164,2019-04-30 00:00:00+00:00,619.54,179.42,38.43,6.9,3.07,1.77,2.44,7.49
165,2019-05-01 00:00:00+00:00,735.24,212.42,38.08,5.91,2.59,1.55,3.12,7.89
166,2019-05-02 00:00:00+00:00,575.24,164.35,24.72,2.89,1.31,0.91,2.26,4.57
167,2019-05-03 00:00:00+00:00,485.2,138.22,23.44,3.5,1.63,1.07,1.77,4.26
168,2019-05-04 00:00:00+00:00,617.26,179.33,31.54,4.36,1.94,1.24,2.6,5.82
169,2019-05-05 00:00:00+00:00,857.4,249.89,41.11,4.94,2.04,1.25,4.06,8.36
170,2019-05-06 00:00:00+00:00,241.93,66.45,9.16,1.2,0.76,0.62,0.46,1.21
171,2019-05-07 00:00:00+00:00,223.3,60.45,7.07,0.94,0.68,0.6,0.64,1.12
172,2019-05-08 00:00:00+00:00,615.22,176.25,24.91,1.76,0.81,0.66,2.97,4.62
173,2019-05-09 00:00:00+00:00,680.1,196.73,29.64,2.26,0.94,0.68,3.39,5.57
174,2019-05-10 00:00:00+00:00,885.77,249.28,41.3,3.23,1.18,0.78,13.3,16.46
175,2019-05-11 00:00:00+00:00,1056.46,311.82,57.42,3.99,1.35,0.85,5.4,9.53
176,2019-05-12 00:00:00+00:00,1284.93,377.69,62.58,5.15,1.79,1.09,7.01,12.04
177,2019-05-13 00:00:00+00:00,711.6,203.37,26.73,2.7,1.21,0.87,3.11,5.35
178,2019-05-14 00:00:00+00:00,1108.99,325.08,51.62,3.61,1.23,0.8,5.69,9.6
179,2019-05-15 00:00:00+00:00,618.01,178.02,29.3,2.47,1.03,0.74,2.67,4.89
180,2019-05-16 00:00:00+00:00,361.37,98.2,19.62,4.06,2.12,1.24,0.96,3.81
181,2019-05-17 00:00:00+00:00,508.16,145.4,27.69,4.71,2.18,1.34,1.86,5.34
182,2019-05-18 00:00:00+00:00,480.38,137.45,21.94,2.96,1.39,0.96,1.77,4.19
183,2019-05-19 00:00:00+00:00,316.93,88.61,17.91,3.58,1.66,1.09,0.74,3.2
184,2019-05-20 00:00:00+00:00,429.82,123.78,24.5,2.9,1.22,0.82,1.78,3.95
185,2019-05-21 00:00:00+00:00,303.38,85.41,16.76,3.34,1.67,1.13,0.76,3.0
186,2019-05-22 00:00:00+00:00,245.23,67.22,13.05,2.77,1.44,0.98,23.83,4.43
187,2019-05-23 00:00:00+00:00,446.64,126.62,22.12,3.64,1.75,1.19,1.48,4.09
188,2019-05-24 00:00:00+00:00,457.16,129.56,20.58,2.65,1.26,0.91,1.62,3.58
189,2019-05-25 00:00:00+00:00,608.11,175.36,32.14,4.57,2.04,1.25,2.42,5.87
190,2019-05-26 00:00:00+00:00,461.88,132.86,28.87,5.6,2.64,1.6,1.57,5.5
191,2019-05-27 00:00:00+00:00,300.99,83.1,12.82,2.13,1.12,0.83,0.89,2.18
192,2019-05-28 00:00:00+00:00,565.83,163.42,29.07,2.75,1.12,0.81,2.25,4.67
193,2019-05-29 00:00:00+00:00,1220.73,361.2,73.16,6.87,2.42,1.36,6.22,12.28
194,2019-05-30 00:00:00+00:00,1022.73,303.51,64.78,6.84,2.49,1.41,5.03,10.94
195,2019-05-31 00:00:00+00:00,687.95,201.27,38.74,3.56,1.3,0.78,3.05,6.23
196,2019-06-01 00:00:00+00:00,1016.39,299.38,54.38,4.66,1.54,0.79,5.02,9.24
197,2019-06-02 00:00:00+00:00,812.18,238.18,44.27,4.76,1.75,0.93,3.74,7.68
198,2019-06-03 00:00:00+00:00,703.8,203.65,32.44,2.21,0.67,0.33,3.13,5.33
199,2019-06-04 00:00:00+00:00,858.2,248.78,43.25,4.93,1.97,1.09,3.89,7.88
200,2019-06-05 00:00:00+00:00,1097.5,317.99,55.33,6.89,2.8,1.56,5.2,10.57
201,2019-06-06 00:00:00+00:00,392.52,111.0,22.69,3.92,1.76,1.0,1.1,3.85
202,2019-06-07 00:00:00+00:00,310.36,85.55,15.71,2.95,1.34,0.78,0.62,2.63
203,2019-06-08 00:00:00+00:00,244.28,66.38,9.7,1.62,0.7,0.42,0.36,1.45
204,2019-06-09 00:00:00+00:00,620.06,175.55,23.36,1.99,0.7,0.36,2.49,4.47
