,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-01-27 00:00:00+00:00,3893.16,1219.78,643.02,197.02,76.44,52.61,10.83,84.92
1,2020-01-28 00:00:00+00:00,1225.38,374.91,156.3,37.31,12.81,8.59,3.91,19.1
2,2020-01-29 00:00:00+00:00,,,,,,,,
3,2020-01-30 00:00:00+00:00,,,,,,,,
4,2020-01-31 00:00:00+00:00,,,,,,,,
5,2020-02-01 00:00:00+00:00,,,,,,,,
6,2020-02-02 00:00:00+00:00,,,,,,,,
7,2020-02-03 00:00:00+00:00,,,,,,,,
8,2020-02-04 00:00:00+00:00,130.89,37.84,7.32,1.16,0.39,0.28,0.02,0.57
9,2020-02-05 00:00:00+00:00,253.0,72.54,11.44,1.4,0.43,0.3,0.45,1.39
10,2020-02-06 00:00:00+00:00,440.66,126.74,19.23,2.28,0.67,0.44,1.42,3.03
11,2020-02-07 00:00:00+00:00,737.75,211.76,28.36,2.96,0.81,0.54,3.1,5.3
12,2020-02-08 00:00:00+00:00,675.48,196.05,30.13,3.56,1.08,0.71,2.78,5.34
13,2020-02-09 00:00:00+00:00,372.19,108.34,19.3,2.54,0.76,0.53,1.31,2.91
14,2020-02-10 00:00:00+00:00,121.37,34.82,6.25,0.98,0.32,0.22,0.02,0.43
15,2020-02-11 00:00:00+00:00,288.37,83.03,13.14,1.68,0.52,0.35,0.65,1.76
16,2020-02-12 00:00:00+00:00,443.33,127.38,17.97,1.95,0.53,0.37,1.44,2.86
17,2020-02-13 00:00:00+00:00,666.75,193.26,31.24,3.83,1.14,0.76,2.71,5.42
18,2020-02-14 00:00:00+00:00,425.43,122.78,17.92,2.29,0.73,0.5,1.33,2.92
19,2020-02-15 00:00:00+00:00,821.25,238.14,33.46,3.38,0.99,0.65,3.68,6.26
20,2020-02-16 00:00:00+00:00,482.53,140.2,24.98,3.35,1.02,0.67,1.68,3.94
21,2020-02-17 00:00:00+00:00,295.21,86.21,15.8,2.07,0.66,0.45,0.66,2.05
22,2020-02-18 00:00:00+00:00,506.75,148.0,23.39,2.29,0.61,0.41,1.87,3.62
23,2020-02-19 00:00:00+00:00,516.27,150.1,23.45,2.5,0.72,0.48,1.89,3.75
24,2020-02-20 00:00:00+00:00,727.01,210.77,31.42,3.14,0.88,0.57,3.12,5.52
25,2020-02-21 00:00:00+00:00,1083.96,313.37,40.34,3.29,0.88,0.57,5.25,7.98
26,2020-02-22 00:00:00+00:00,925.02,268.58,39.2,3.74,1.02,0.66,4.29,7.21
27,2020-02-23 00:00:00+00:00,370.28,108.18,20.59,3.02,0.99,0.68,1.08,3.06
28,2020-02-24 00:00:00+00:00,345.01,100.55,18.31,2.47,0.72,0.47,0.91,2.52
29,2020-02-25 00:00:00+00:00,390.3,113.15,19.48,2.49,0.71,0.49,1.14,2.84
30,2020-02-26 00:00:00+00:00,419.95,120.61,17.31,1.95,0.58,0.39,1.32,2.71
31,2020-02-27 00:00:00+00:00,812.21,233.77,29.68,2.64,0.72,0.47,3.6,5.71
32,2020-02-28 00:00:00+00:00,1348.6,389.21,48.64,3.55,0.86,0.54,6.82,9.91
33,2020-02-29 00:00:00+00:00,856.25,248.72,34.93,3.55,1.0,0.67,3.92,6.59
34,2020-03-01 00:00:00+00:00,230.77,67.83,17.2,3.07,1.0,0.69,0.27,2.11
35,2020-03-02 00:00:00+00:00,133.82,38.71,7.36,1.17,0.38,0.27,0.07,0.61
36,2020-03-03 00:00:00+00:00,361.47,103.8,14.58,1.76,0.55,0.37,1.05,2.25
37,2020-03-04 00:00:00+00:00,434.42,125.71,22.08,3.02,0.93,0.64,1.34,3.4
38,2020-03-05 00:00:00+00:00,825.99,240.78,37.08,4.04,1.25,0.85,3.71,6.74
39,2020-03-06 00:00:00+00:00,506.99,147.72,21.82,2.48,0.76,0.53,1.86,3.66
40,2020-03-07 00:00:00+00:00,105.42,30.69,5.86,0.93,0.31,0.22,0.08,0.46
