,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-09-07 00:00:00+00:00,5081.69,1536.69,625.46,132.8,41.08,4.67,41.08,4.67
1,2018-09-08 00:00:00+00:00,,,,,,,,
2,2018-09-09 00:00:00+00:00,,,,,,,,
3,2018-09-10 00:00:00+00:00,,,,,,,,
4,2018-09-11 00:00:00+00:00,,,,,,,,
5,2018-09-12 00:00:00+00:00,,,,,,,,
6,2018-09-13 00:00:00+00:00,,,,,,,,
7,2018-09-14 00:00:00+00:00,,,,,,,,
8,2018-09-15 00:00:00+00:00,,,,,,,,
9,2018-09-16 00:00:00+00:00,,,,,,,,
10,2018-09-17 00:00:00+00:00,,,,,,,,
11,2018-09-18 00:00:00+00:00,,,,,,,,
12,2018-09-19 00:00:00+00:00,,,,,,,,
13,2018-09-20 00:00:00+00:00,,,,,,,,
14,2018-09-21 00:00:00+00:00,,,,,,,,
15,2018-09-22 00:00:00+00:00,,,,,,,,
16,2018-09-23 00:00:00+00:00,,,,,,,,
17,2018-09-24 00:00:00+00:00,,,,,,,,
18,2018-09-25 00:00:00+00:00,,,,,,,,
19,2018-09-26 00:00:00+00:00,,,,,,,,
20,2018-09-27 00:00:00+00:00,,,,,,,,
21,2018-09-28 00:00:00+00:00,,,,,,,,
22,2018-09-29 00:00:00+00:00,,,,,,,,
23,2018-09-30 00:00:00+00:00,,,,,,,,
24,2018-10-01 00:00:00+00:00,,,,,,,,
25,2018-10-02 00:00:00+00:00,,,,,,,,
26,2018-10-03 00:00:00+00:00,,,,,,,,
27,2018-10-04 00:00:00+00:00,,,,,,,,
28,2018-10-05 00:00:00+00:00,,,,,,,,
29,2018-10-06 00:00:00+00:00,,,,,,,,
30,2018-10-07 00:00:00+00:00,,,,,,,,
31,2018-10-08 00:00:00+00:00,,,,,,,,
32,2018-10-09 00:00:00+00:00,560.34,156.55,20.65,2.47,0.84,0.31,0.84,0.31
33,2018-10-10 00:00:00+00:00,424.34,118.26,15.53,1.79,0.69,0.32,0.69,0.32
34,2018-10-11 00:00:00+00:00,686.51,195.07,33.58,4.28,1.36,0.39,1.36,0.39
35,2018-10-12 00:00:00+00:00,577.18,160.92,20.59,2.19,0.73,0.34,0.73,0.34
36,2018-10-13 00:00:00+00:00,456.36,125.06,12.26,1.13,0.47,0.31,0.47,0.31
37,2018-10-14 00:00:00+00:00,856.16,240.62,35.38,3.77,1.15,0.37,1.15,0.37
38,2018-10-15 00:00:00+00:00,335.58,92.62,10.49,1.09,0.46,0.33,0.46,0.33
39,2018-10-16 00:00:00+00:00,380.12,104.66,11.81,1.13,0.46,0.32,0.46,0.32
40,2018-10-17 00:00:00+00:00,1167.88,334.11,59.2,4.53,1.13,0.33,1.13,0.33
41,2018-10-18 00:00:00+00:00,1943.39,561.8,116.16,9.5,2.2,0.41,2.2,0.41
42,2018-10-19 00:00:00+00:00,1674.23,475.73,80.49,6.09,1.46,0.35,1.46,0.35
43,2018-10-20 00:00:00+00:00,1714.92,484.71,76.23,5.53,1.35,0.35,1.35,0.35
44,2018-10-21 00:00:00+00:00,1885.62,541.53,106.53,8.83,2.03,0.37,2.03,0.37
45,2018-10-22 00:00:00+00:00,1881.49,541.11,102.82,8.26,1.97,0.4,1.97,0.4
46,2018-10-23 00:00:00+00:00,1091.68,311.02,50.83,4.14,1.08,0.34,1.08,0.34
47,2018-10-24 00:00:00+00:00,718.46,203.86,29.16,2.28,0.66,0.31,0.66,0.31
48,2018-10-25 00:00:00+00:00,636.29,180.32,27.7,2.27,0.69,0.34,0.69,0.34
49,2018-10-26 00:00:00+00:00,514.54,144.04,19.42,1.78,0.58,0.32,0.58,0.32
