,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-11-07 00:00:00+00:00,,,,,,,,
1,2018-11-08 00:00:00+00:00,4353.74,1315.32,419.2,47.74,8.25,2.42,8.25,2.42
2,2018-11-09 00:00:00+00:00,,,,,,,,
3,2018-11-10 00:00:00+00:00,,,,,,,,
4,2018-11-11 00:00:00+00:00,,,,,,,,
5,2018-11-12 00:00:00+00:00,,,,,,,,
6,2018-11-13 00:00:00+00:00,,,,,,,,
7,2018-11-14 00:00:00+00:00,,,,,,,,
8,2018-11-15 00:00:00+00:00,19919.98,6103.57,2223.21,396.35,78.43,25.86,81.91,259.55
9,2018-11-16 00:00:00+00:00,20667.5,6339.69,2441.03,491.55,102.79,35.1,89.03,317.82
10,2018-11-17 00:00:00+00:00,18866.63,5784.57,2223.46,453.1,95.57,32.42,80.09,287.62
11,2018-11-18 00:00:00+00:00,11005.94,3347.48,1232.24,234.85,45.91,14.92,48.36,156.69
12,2018-11-19 00:00:00+00:00,14547.98,4417.19,1474.83,255.58,48.75,15.75,63.28,186.59
13,2018-11-20 00:00:00+00:00,15933.62,4804.65,1351.11,198.61,35.18,10.98,73.03,173.8
14,2018-11-21 00:00:00+00:00,4998.16,1500.65,460.53,70.75,11.86,3.61,25.57,64.35
15,2018-11-22 00:00:00+00:00,281.28,79.97,11.09,1.43,0.47,0.33,0.76,1.65
16,2018-11-23 00:00:00+00:00,153.13,42.53,5.23,0.86,0.39,0.32,0.23,0.59
17,2018-11-24 00:00:00+00:00,242.62,68.96,11.7,1.65,0.52,0.34,0.58,1.57
18,2018-11-25 00:00:00+00:00,750.44,211.71,27.63,2.36,0.53,0.34,3.29,5.59
19,2018-11-26 00:00:00+00:00,904.93,253.06,31.11,2.25,0.48,0.33,4.46,6.75
20,2018-11-27 00:00:00+00:00,2333.72,658.97,92.9,6.59,0.93,0.38,14.0,21.08
21,2018-11-28 00:00:00+00:00,,,,,,,,
22,2018-11-29 00:00:00+00:00,170.28,48.27,11.32,2.52,0.77,0.46,0.2,1.48
23,2018-11-30 00:00:00+00:00,223.35,62.08,9.74,1.64,0.51,0.35,0.5,1.42
24,2018-12-01 00:00:00+00:00,204.4,57.49,9.88,1.7,0.53,0.36,0.45,1.31
25,2018-12-02 00:00:00+00:00,122.25,33.85,5.02,0.89,0.36,0.29,0.09,0.45
26,2018-12-03 00:00:00+00:00,1020.5,284.79,33.93,2.84,0.59,0.37,5.83,8.78
27,2018-12-04 00:00:00+00:00,1515.19,422.36,50.55,4.31,0.79,0.44,9.23,13.66
28,2018-12-05 00:00:00+00:00,2021.41,566.9,71.34,5.71,0.95,0.45,12.92,18.95
29,2018-12-06 00:00:00+00:00,614.24,168.57,14.69,1.11,0.36,0.31,2.44,3.55
30,2018-12-07 00:00:00+00:00,1000.42,279.46,31.82,2.62,0.59,0.35,5.13,7.62
31,2018-12-08 00:00:00+00:00,3888.17,1116.26,183.56,17.12,2.51,0.88,23.44,40.92
32,2018-12-09 00:00:00+00:00,5637.73,1658.35,386.25,48.54,7.53,2.32,33.05,71.98
33,2018-12-10 00:00:00+00:00,4187.18,1236.04,302.27,39.08,6.09,1.88,26.67,58.45
34,2018-12-11 00:00:00+00:00,3023.86,879.24,174.14,17.4,2.62,0.92,20.47,37.39
35,2018-12-12 00:00:00+00:00,,,,,,,,
36,2018-12-13 00:00:00+00:00,,,,,,,,
37,2018-12-14 00:00:00+00:00,,,,,,,,
38,2018-12-15 00:00:00+00:00,,,,,,,,
39,2018-12-16 00:00:00+00:00,,,,,,,,
40,2018-12-17 00:00:00+00:00,,,,,,,,
41,2018-12-18 00:00:00+00:00,,,,,,,,
42,2018-12-19 00:00:00+00:00,,,,,,,,
43,2018-12-20 00:00:00+00:00,,,,,,,,
44,2018-12-21 00:00:00+00:00,,,,,,,,
45,2018-12-22 00:00:00+00:00,290.24,78.44,7.9,0.9,0.21,0.0,0.66,1.21
46,2018-12-23 00:00:00+00:00,,,,,,,,
47,2018-12-24 00:00:00+00:00,,,,,,,,
48,2018-12-25 00:00:00+00:00,,,,,,,,
49,2018-12-26 00:00:00+00:00,,,,,,,,
50,2018-12-27 00:00:00+00:00,,,,,,,,
51,2018-12-28 00:00:00+00:00,,,,,,,,
52,2018-12-29 00:00:00+00:00,,,,,,,,
53,2018-12-30 00:00:00+00:00,,,,,,,,
54,2018-12-31 00:00:00+00:00,,,,,,,,
55,2019-01-01 00:00:00+00:00,,,,,,,,
56,2019-01-02 00:00:00+00:00,,,,,,,,
57,2019-01-03 00:00:00+00:00,,,,,,,,
58,2019-01-04 00:00:00+00:00,,,,,,,,
59,2019-01-05 00:00:00+00:00,,,,,,,,
60,2019-01-06 00:00:00+00:00,,,,,,,,
61,2019-01-07 00:00:00+00:00,,,,,,,,
62,2019-01-08 00:00:00+00:00,,,,,,,,
63,2019-01-09 00:00:00+00:00,,,,,,,,
64,2019-01-10 00:00:00+00:00,,,,,,,,
65,2019-01-11 00:00:00+00:00,,,,,,,,
66,2019-01-12 00:00:00+00:00,,,,,,,,
67,2019-01-13 00:00:00+00:00,3328.98,956.84,177.18,21.43,3.49,1.24,19.44,37.85
68,2019-01-14 00:00:00+00:00,2440.62,695.33,106.98,9.39,1.44,0.57,15.66,25.42
69,2019-01-15 00:00:00+00:00,1054.24,297.98,40.29,3.44,0.67,0.35,5.87,9.38
70,2019-01-16 00:00:00+00:00,218.65,60.85,7.28,0.9,0.38,0.33,0.64,1.18
71,2019-01-17 00:00:00+00:00,302.38,87.11,25.77,5.73,1.47,0.65,0.79,4.38
72,2019-01-18 00:00:00+00:00,402.82,115.05,28.79,5.82,1.43,0.62,1.18,4.97
73,2019-01-19 00:00:00+00:00,975.08,280.27,57.24,7.5,1.45,0.6,4.78,10.79
74,2019-01-20 00:00:00+00:00,641.14,182.22,30.51,3.67,0.83,0.42,2.7,5.35
75,2019-01-21 00:00:00+00:00,1808.47,545.57,128.86,16.96,3.11,1.17,8.65,17.9
76,2019-01-22 00:00:00+00:00,186.83,51.37,6.01,0.82,0.34,0.29,0.32,0.72
77,2019-01-23 00:00:00+00:00,1039.28,295.78,43.67,4.45,0.9,0.45,5.43,8.91
78,2019-01-24 00:00:00+00:00,1162.91,325.07,40.34,3.4,0.67,0.37,6.66,10.07
79,2019-01-25 00:00:00+00:00,2855.37,819.59,134.06,12.6,1.91,0.72,17.02,30.11
80,2019-01-26 00:00:00+00:00,2449.73,706.41,120.02,10.65,1.48,0.57,12.74,23.18
81,2019-01-27 00:00:00+00:00,5387.29,1575.84,328.99,36.2,5.33,1.65,28.87,57.54
82,2019-01-28 00:00:00+00:00,1828.35,517.3,66.37,5.17,0.87,0.44,10.52,15.33
83,2019-01-29 00:00:00+00:00,1876.3,534.2,73.87,5.56,0.9,0.44,10.81,16.5
84,2019-01-30 00:00:00+00:00,1962.3,572.74,116.23,11.47,1.73,0.66,12.07,22.7
85,2019-01-31 00:00:00+00:00,5398.54,1590.53,378.84,43.58,5.92,1.73,29.12,62.04
86,2019-02-01 00:00:00+00:00,1106.21,319.88,60.13,6.14,1.04,0.48,6.09,11.42
87,2019-02-02 00:00:00+00:00,208.01,57.85,7.16,0.92,0.37,0.29,0.59,1.1
88,2019-02-03 00:00:00+00:00,122.45,34.17,5.51,1.02,0.39,0.28,0.17,0.62
89,2019-02-04 00:00:00+00:00,104.49,29.06,4.69,0.95,0.39,0.3,0.23,0.5
90,2019-02-05 00:00:00+00:00,142.11,39.33,4.98,0.74,0.34,0.28,0.32,0.59
91,2019-02-06 00:00:00+00:00,199.78,55.15,6.73,0.9,0.37,0.33,0.4,0.94
92,2019-02-07 00:00:00+00:00,1001.61,282.19,39.87,4.63,1.05,0.52,5.42,9.27
93,2019-02-08 00:00:00+00:00,2565.42,725.12,98.8,7.75,1.24,0.51,17.65,26.72
94,2019-02-09 00:00:00+00:00,1789.09,515.17,88.98,8.0,1.3,0.52,12.31,20.99
95,2019-02-10 00:00:00+00:00,98.87,27.46,4.82,0.99,0.41,0.31,0.13,0.43
96,2019-02-11 00:00:00+00:00,297.7,82.04,10.32,1.47,0.47,0.33,0.8,1.86
97,2019-02-12 00:00:00+00:00,1329.32,370.63,47.03,4.97,1.07,0.56,8.32,13.0
98,2019-02-13 00:00:00+00:00,1480.08,420.42,62.46,5.3,0.92,0.42,10.05,15.77
99,2019-02-14 00:00:00+00:00,66.13,18.09,2.8,0.64,0.34,0.26,0.1,0.22
100,2019-02-15 00:00:00+00:00,132.68,37.38,7.88,1.66,0.55,0.38,0.15,0.89
101,2019-02-16 00:00:00+00:00,176.7,49.42,8.45,1.5,0.5,0.37,0.38,1.14
