,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-01 00:00:00+00:00,11358.83,3520.96,725.64,38.19,9.65,8.56,47.4,77.69
1,2020-09-02 00:00:00+00:00,6117.57,1881.92,363.77,17.92,4.18,3.71,25.97,42.54
2,2020-09-03 00:00:00+00:00,,,,,,,,
3,2020-09-04 00:00:00+00:00,364.33,112.37,15.12,1.21,0.51,0.51,1.33,2.6
4,2020-09-05 00:00:00+00:00,,,,,,,,
5,2020-09-06 00:00:00+00:00,,,,,,,,
6,2020-09-07 00:00:00+00:00,,,,,,,,
7,2020-09-08 00:00:00+00:00,,,,,,,,
8,2020-09-09 00:00:00+00:00,6721.44,2084.0,465.86,25.91,6.03,5.37,30.3,59.59
9,2020-09-10 00:00:00+00:00,12562.22,3939.1,1060.0,81.56,21.19,18.88,50.85,106.39
10,2020-09-11 00:00:00+00:00,26150.02,8289.49,2645.54,251.84,67.78,60.66,106.28,251.44
11,2020-09-12 00:00:00+00:00,17888.4,5646.52,1706.12,158.61,42.44,37.97,72.27,164.69
12,2020-09-13 00:00:00+00:00,12784.53,4023.83,1169.57,104.48,28.28,25.3,51.13,113.39
13,2020-09-14 00:00:00+00:00,12899.1,4064.34,1271.17,120.79,34.63,31.1,50.97,121.38
14,2020-09-15 00:00:00+00:00,5899.97,1851.31,541.64,49.46,13.93,12.5,26.25,59.75
15,2020-09-16 00:00:00+00:00,742.98,229.3,51.48,3.73,0.98,0.87,3.23,6.91
16,2020-09-17 00:00:00+00:00,534.64,165.19,36.83,2.44,0.62,0.54,1.98,4.52
17,2020-09-18 00:00:00+00:00,847.8,263.36,65.4,5.12,1.4,1.26,3.86,8.77
18,2020-09-19 00:00:00+00:00,1299.46,401.45,93.35,6.65,1.81,1.63,6.63,13.35
19,2020-09-20 00:00:00+00:00,2075.19,639.13,137.72,8.39,2.22,1.98,11.44,20.76
20,2020-09-21 00:00:00+00:00,3327.05,1028.33,231.98,14.65,3.79,3.38,18.32,34.68
21,2020-09-22 00:00:00+00:00,613.37,189.57,46.2,3.63,1.0,0.89,2.49,5.95
22,2020-09-23 00:00:00+00:00,458.29,140.35,29.45,2.05,0.55,0.49,1.56,3.63
23,2020-09-24 00:00:00+00:00,623.96,192.64,43.59,3.03,0.76,0.68,2.49,5.56
24,2020-09-25 00:00:00+00:00,617.7,191.05,51.63,4.6,1.38,1.24,2.39,6.6
25,2020-09-26 00:00:00+00:00,579.7,178.9,47.44,4.08,1.2,1.07,2.14,5.94
26,2020-09-27 00:00:00+00:00,792.51,242.62,52.1,3.72,1.06,0.95,3.51,7.25
27,2020-09-28 00:00:00+00:00,3317.0,1006.12,161.59,6.91,1.75,1.56,17.45,27.97
28,2020-09-29 00:00:00+00:00,940.07,287.53,53.16,2.74,0.66,0.59,4.7,7.96
29,2020-09-30 00:00:00+00:00,3210.98,999.01,252.99,19.44,4.91,4.36,16.35,33.92
30,2020-10-01 00:00:00+00:00,7543.07,2343.69,562.76,37.39,9.19,8.17,32.54,65.39
