,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2019-02-07 00:00:00+00:00,3377.63,1010.31,441.94,113.92,48.61,17.69,11.09,56.41
1,2019-02-08 00:00:00+00:00,,,,,,,,
2,2019-02-09 00:00:00+00:00,,,,,,,,
3,2019-02-10 00:00:00+00:00,,,,,,,,
4,2019-02-11 00:00:00+00:00,6956.87,2096.61,937.63,246.4,102.64,36.51,22.76,120.19
5,2019-02-12 00:00:00+00:00,,,,,,,,
6,2019-02-13 00:00:00+00:00,,,,,,,,
7,2019-02-14 00:00:00+00:00,,,,,,,,
8,2019-02-15 00:00:00+00:00,,,,,,,,
9,2019-02-16 00:00:00+00:00,,,,,,,,
10,2019-02-17 00:00:00+00:00,,,,,,,,
11,2019-02-18 00:00:00+00:00,,,,,,,,
12,2019-02-19 00:00:00+00:00,,,,,,,,
13,2019-02-20 00:00:00+00:00,,,,,,,,
14,2019-02-21 00:00:00+00:00,,,,,,,,
15,2019-02-22 00:00:00+00:00,,,,,,,,
16,2019-02-23 00:00:00+00:00,,,,,,,,
17,2019-02-24 00:00:00+00:00,,,,,,,,
18,2019-02-25 00:00:00+00:00,,,,,,,,
19,2019-02-26 00:00:00+00:00,,,,,,,,
20,2019-02-27 00:00:00+00:00,,,,,,,,
21,2019-02-28 00:00:00+00:00,,,,,,,,
22,2019-03-01 00:00:00+00:00,,,,,,,,
23,2019-03-02 00:00:00+00:00,,,,,,,,
24,2019-03-03 00:00:00+00:00,,,,,,,,
25,2019-03-04 00:00:00+00:00,,,,,,,,
26,2019-03-05 00:00:00+00:00,,,,,,,,
27,2019-03-06 00:00:00+00:00,,,,,,,,
28,2019-03-07 00:00:00+00:00,,,,,,,,
29,2019-03-08 00:00:00+00:00,,,,,,,,
30,2019-03-09 00:00:00+00:00,,,,,,,,
31,2019-03-10 00:00:00+00:00,,,,,,,,
32,2019-03-11 00:00:00+00:00,,,,,,,,
33,2019-03-12 00:00:00+00:00,,,,,,,,
