,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2019-08-28 00:00:00+00:00,2964.61,934.69,415.86,119.35,42.99,8.2,10.27,51.65
1,2019-08-29 00:00:00+00:00,1352.47,427.11,182.17,51.02,18.44,4.18,4.65,22.56
2,2019-08-30 00:00:00+00:00,,,,,,,,
3,2019-08-31 00:00:00+00:00,,,,,,,,
4,2019-09-01 00:00:00+00:00,,,,,,,,
5,2019-09-02 00:00:00+00:00,,,,,,,,
6,2019-09-03 00:00:00+00:00,,,,,,,,
7,2019-09-04 00:00:00+00:00,191.28,56.56,6.8,0.75,0.21,0.15,0.13,0.8
8,2019-09-05 00:00:00+00:00,,,,,,,,
9,2019-09-06 00:00:00+00:00,,,,,,,,
10,2019-09-07 00:00:00+00:00,,,,,,,,
11,2019-09-08 00:00:00+00:00,,,,,,,,
12,2019-09-09 00:00:00+00:00,,,,,,,,
13,2019-09-10 00:00:00+00:00,,,,,,,,
14,2019-09-11 00:00:00+00:00,,,,,,,,
15,2019-09-12 00:00:00+00:00,,,,,,,,
16,2019-09-13 00:00:00+00:00,,,,,,,,
17,2019-09-14 00:00:00+00:00,,,,,,,,
18,2019-09-15 00:00:00+00:00,,,,,,,,
19,2019-09-16 00:00:00+00:00,,,,,,,,
20,2019-09-17 00:00:00+00:00,,,,,,,,
21,2019-09-18 00:00:00+00:00,,,,,,,,
22,2019-09-19 00:00:00+00:00,,,,,,,,
23,2019-09-20 00:00:00+00:00,,,,,,,,
24,2019-09-21 00:00:00+00:00,,,,,,,,
25,2019-09-22 00:00:00+00:00,,,,,,,,
26,2019-09-23 00:00:00+00:00,,,,,,,,
27,2019-09-24 00:00:00+00:00,,,,,,,,
28,2019-09-25 00:00:00+00:00,,,,,,,,
29,2019-09-26 00:00:00+00:00,,,,,,,,
30,2019-09-27 00:00:00+00:00,,,,,,,,
31,2019-09-28 00:00:00+00:00,,,,,,,,
32,2019-09-29 00:00:00+00:00,,,,,,,,
33,2019-09-30 00:00:00+00:00,,,,,,,,
34,2019-10-01 00:00:00+00:00,,,,,,,,
35,2019-10-02 00:00:00+00:00,,,,,,,,
36,2019-10-03 00:00:00+00:00,,,,,,,,
37,2019-10-04 00:00:00+00:00,,,,,,,,
38,2019-10-05 00:00:00+00:00,,,,,,,,
39,2019-10-06 00:00:00+00:00,,,,,,,,
40,2019-10-07 00:00:00+00:00,,,,,,,,
41,2019-10-08 00:00:00+00:00,,,,,,,,
42,2019-10-09 00:00:00+00:00,,,,,,,,
43,2019-10-10 00:00:00+00:00,,,,,,,,
44,2019-10-11 00:00:00+00:00,,,,,,,,
45,2019-10-12 00:00:00+00:00,,,,,,,,
46,2019-10-13 00:00:00+00:00,,,,,,,,
47,2019-10-14 00:00:00+00:00,,,,,,,,
48,2019-10-15 00:00:00+00:00,,,,,,,,
49,2019-10-16 00:00:00+00:00,,,,,,,,
50,2019-10-17 00:00:00+00:00,,,,,,,,
51,2019-10-18 00:00:00+00:00,,,,,,,,
52,2019-10-19 00:00:00+00:00,,,,,,,,
53,2019-10-20 00:00:00+00:00,,,,,,,,
54,2019-10-21 00:00:00+00:00,,,,,,,,
55,2019-10-22 00:00:00+00:00,,,,,,,,
56,2019-10-23 00:00:00+00:00,,,,,,,,
57,2019-10-24 00:00:00+00:00,,,,,,,,
58,2019-10-25 00:00:00+00:00,,,,,,,,
59,2019-10-26 00:00:00+00:00,,,,,,,,
60,2019-10-27 00:00:00+00:00,,,,,,,,
61,2019-10-28 00:00:00+00:00,,,,,,,,
62,2019-10-29 00:00:00+00:00,,,,,,,,
63,2019-10-30 00:00:00+00:00,,,,,,,,
64,2019-10-31 00:00:00+00:00,,,,,,,,
65,2019-11-01 00:00:00+00:00,,,,,,,,
66,2019-11-02 00:00:00+00:00,,,,,,,,
67,2019-11-03 00:00:00+00:00,,,,,,,,
68,2019-11-04 00:00:00+00:00,,,,,,,,
69,2019-11-05 00:00:00+00:00,,,,,,,,
70,2019-11-06 00:00:00+00:00,,,,,,,,
71,2019-11-07 00:00:00+00:00,,,,,,,,
72,2019-11-08 00:00:00+00:00,,,,,,,,
73,2019-11-09 00:00:00+00:00,,,,,,,,
74,2019-11-10 00:00:00+00:00,,,,,,,,
75,2019-11-11 00:00:00+00:00,,,,,,,,
76,2019-11-12 00:00:00+00:00,,,,,,,,
77,2019-11-13 00:00:00+00:00,,,,,,,,
78,2019-11-14 00:00:00+00:00,2519.97,774.65,210.43,28.94,3.28,0.56,13.92,31.24
79,2019-11-15 00:00:00+00:00,403.48,122.39,25.97,2.74,0.54,0.1,1.51,3.4
80,2019-11-16 00:00:00+00:00,693.5,212.74,57.09,8.04,1.6,0.31,3.07,8.12
81,2019-11-17 00:00:00+00:00,2089.11,632.18,129.59,16.7,2.11,0.31,11.71,22.19
82,2019-11-18 00:00:00+00:00,4170.55,1262.61,253.12,30.71,3.25,0.45,22.35,42.45
83,2019-11-19 00:00:00+00:00,1083.01,328.76,70.8,10.26,2.18,0.45,5.05,11.18
84,2019-11-20 00:00:00+00:00,230.52,70.06,18.05,4.17,1.45,0.32,0.37,2.56
85,2019-11-21 00:00:00+00:00,1051.75,316.53,61.39,8.65,1.73,0.31,5.45,10.84
86,2019-11-22 00:00:00+00:00,1156.42,348.72,72.32,13.98,3.96,0.85,5.88,13.9
87,2019-11-23 00:00:00+00:00,1972.9,593.91,110.55,17.67,3.62,0.69,11.22,21.67
88,2019-11-24 00:00:00+00:00,2157.44,648.87,116.91,16.55,2.62,0.46,12.61,22.76
89,2019-11-25 00:00:00+00:00,1688.34,509.03,97.81,15.87,3.13,0.61,9.4,18.82
90,2019-11-26 00:00:00+00:00,581.19,174.96,37.52,7.47,2.0,0.42,2.49,6.8
91,2019-11-27 00:00:00+00:00,274.92,84.24,24.91,5.87,1.71,0.35,0.71,3.68
92,2019-11-28 00:00:00+00:00,1270.33,383.53,77.31,11.97,1.97,0.34,7.43,15.12
93,2019-11-29 00:00:00+00:00,1984.8,596.93,112.34,17.02,2.69,0.39,12.38,23.73
94,2019-11-30 00:00:00+00:00,1605.52,483.21,89.35,11.46,1.56,0.22,9.73,17.67
95,2019-12-01 00:00:00+00:00,495.24,148.27,24.93,2.67,0.48,0.08,2.13,4.05
96,2019-12-02 00:00:00+00:00,550.08,164.14,25.46,2.11,0.34,0.05,2.39,4.04
97,2019-12-03 00:00:00+00:00,371.8,110.89,17.17,1.74,0.38,0.08,1.26,2.49
98,2019-12-04 00:00:00+00:00,1915.78,585.26,143.11,17.62,1.55,0.16,10.6,22.12
99,2019-12-05 00:00:00+00:00,2867.25,877.56,223.22,26.92,2.42,0.25,16.29,33.78
100,2019-12-06 00:00:00+00:00,2610.0,796.27,191.22,22.48,2.1,0.25,14.58,29.21
101,2019-12-07 00:00:00+00:00,208.86,63.19,14.53,2.74,0.93,0.19,0.33,1.84
102,2019-12-08 00:00:00+00:00,337.7,103.68,31.33,7.4,2.58,0.59,0.97,4.89
103,2019-12-09 00:00:00+00:00,1246.99,378.75,84.28,10.94,1.7,0.28,6.48,13.55
104,2019-12-10 00:00:00+00:00,1619.78,494.72,119.35,15.45,1.77,0.22,8.74,18.54
105,2019-12-11 00:00:00+00:00,4139.07,1269.71,334.09,42.21,3.89,0.38,22.43,48.86
106,2019-12-12 00:00:00+00:00,2188.11,671.2,179.58,22.28,2.13,0.23,11.61,25.74
107,2019-12-13 00:00:00+00:00,931.78,286.1,77.77,11.08,1.98,0.36,4.47,11.16
108,2019-12-14 00:00:00+00:00,248.57,75.35,18.07,3.31,1.02,0.22,0.57,2.39
109,2019-12-15 00:00:00+00:00,176.24,53.27,12.15,2.41,0.72,0.16,0.29,1.49
110,2019-12-16 00:00:00+00:00,1169.29,350.9,63.98,9.89,1.91,0.35,6.36,12.52
111,2019-12-17 00:00:00+00:00,1815.58,545.16,92.78,11.54,1.48,0.22,10.69,18.28
112,2019-12-18 00:00:00+00:00,1696.43,509.45,90.3,11.88,1.65,0.26,9.79,17.53
113,2019-12-19 00:00:00+00:00,1127.19,342.38,76.25,9.9,1.51,0.25,5.74,11.99
114,2019-12-20 00:00:00+00:00,2219.18,673.85,147.25,20.58,3.01,0.47,12.56,25.11
115,2019-12-21 00:00:00+00:00,4850.69,1478.53,341.2,43.34,4.55,0.53,25.2,52.14
116,2019-12-22 00:00:00+00:00,3092.4,940.19,210.64,27.37,3.24,0.42,15.41,32.03
117,2019-12-23 00:00:00+00:00,789.67,237.06,43.95,6.51,1.38,0.25,3.99,8.28
118,2019-12-24 00:00:00+00:00,1080.9,324.96,61.25,9.44,1.69,0.27,5.93,11.86
119,2019-12-25 00:00:00+00:00,1171.87,352.77,66.84,9.29,1.38,0.21,6.33,12.18
120,2019-12-26 00:00:00+00:00,447.2,133.79,23.21,2.9,0.53,0.09,1.73,3.6
121,2019-12-27 00:00:00+00:00,777.4,233.25,42.02,6.13,1.19,0.22,3.7,7.73
122,2019-12-28 00:00:00+00:00,1623.94,488.41,92.09,14.68,2.46,0.44,9.36,18.38
123,2019-12-29 00:00:00+00:00,1696.4,510.83,98.6,15.89,2.72,0.48,9.44,18.66
124,2019-12-30 00:00:00+00:00,1792.28,539.64,98.61,11.36,1.34,0.16,10.44,18.21
125,2019-12-31 00:00:00+00:00,843.5,252.36,43.72,5.87,1.2,0.21,4.05,7.94
126,2020-01-01 00:00:00+00:00,2951.45,891.4,177.43,26.25,4.0,0.66,15.83,31.73
127,2020-01-02 00:00:00+00:00,774.72,234.99,53.45,8.6,1.67,0.32,3.77,8.91
128,2020-01-03 00:00:00+00:00,3290.91,1003.38,241.12,33.04,4.14,0.56,16.38,35.2
129,2020-01-04 00:00:00+00:00,3118.7,952.82,234.67,31.04,3.81,0.5,14.39,31.28
130,2020-01-05 00:00:00+00:00,751.55,226.24,44.21,6.97,1.51,0.29,3.58,7.84
131,2020-01-06 00:00:00+00:00,1061.35,318.88,60.6,9.34,1.8,0.32,5.71,11.55
132,2020-01-07 00:00:00+00:00,1841.93,555.1,107.32,15.43,2.22,0.34,10.55,20.07
133,2020-01-08 00:00:00+00:00,386.78,118.03,30.61,5.06,1.08,0.21,1.38,4.24
134,2020-01-09 00:00:00+00:00,323.89,98.4,23.6,4.18,1.06,0.21,1.08,3.34
135,2020-01-10 00:00:00+00:00,1887.39,570.88,118.77,17.72,3.11,0.52,10.34,20.3
136,2020-01-11 00:00:00+00:00,444.65,135.71,36.45,5.59,1.23,0.24,1.62,4.96
137,2020-01-12 00:00:00+00:00,937.32,282.99,59.84,10.46,2.26,0.42,4.79,11.08
138,2020-01-13 00:00:00+00:00,284.32,85.96,20.52,4.1,1.26,0.29,0.82,3.04
139,2020-01-14 00:00:00+00:00,193.68,59.36,18.46,4.51,1.47,0.31,0.26,2.5
140,2020-01-15 00:00:00+00:00,742.62,224.79,51.9,9.88,2.64,0.68,3.4,9.03
141,2020-01-16 00:00:00+00:00,432.53,130.89,29.29,5.36,1.37,0.28,1.63,4.66
142,2020-01-17 00:00:00+00:00,1283.61,387.31,76.02,9.92,1.51,0.25,7.03,13.45
143,2020-01-18 00:00:00+00:00,949.96,286.65,56.66,6.91,1.02,0.16,4.91,9.65
144,2020-01-19 00:00:00+00:00,874.24,264.94,59.63,9.3,1.26,0.17,4.39,9.92
145,2020-01-20 00:00:00+00:00,2902.03,885.71,221.48,36.64,4.34,0.57,17.16,38.38
146,2020-01-21 00:00:00+00:00,2301.05,695.68,143.14,20.07,2.62,0.4,12.49,25.06
147,2020-01-22 00:00:00+00:00,595.91,181.25,43.27,6.13,1.27,0.23,2.52,6.21
