,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-07-11 00:00:00+00:00,5443.28,1754.39,820.94,127.33,31.47,4.89,31.47,4.89
1,2018-07-12 00:00:00+00:00,,,,,,,,
2,2018-07-13 00:00:00+00:00,,,,,,,,
3,2018-07-14 00:00:00+00:00,307.92,93.25,11.73,0.67,0.37,0.31,0.37,0.31
4,2018-07-15 00:00:00+00:00,538.35,164.23,22.93,1.06,0.38,0.3,0.38,0.3
5,2018-07-16 00:00:00+00:00,932.46,287.86,54.06,2.79,0.66,0.32,0.66,0.32
6,2018-07-17 00:00:00+00:00,887.56,273.47,49.19,2.26,0.53,0.33,0.53,0.33
7,2018-07-18 00:00:00+00:00,1311.49,406.47,87.78,4.24,0.82,0.34,0.82,0.34
8,2018-07-19 00:00:00+00:00,1168.5,363.1,87.0,4.99,1.0,0.37,1.0,0.37
9,2018-07-20 00:00:00+00:00,1135.04,352.23,77.77,3.78,0.77,0.34,0.77,0.34
10,2018-07-21 00:00:00+00:00,910.78,281.25,56.07,2.78,0.63,0.31,0.63,0.31
11,2018-07-22 00:00:00+00:00,452.36,139.13,23.86,1.33,0.45,0.33,0.45,0.33
12,2018-07-23 00:00:00+00:00,865.61,266.32,47.97,2.59,0.63,0.32,0.63,0.32
13,2018-07-24 00:00:00+00:00,1657.01,514.86,117.92,5.85,1.11,0.37,1.11,0.37
14,2018-07-25 00:00:00+00:00,1821.38,567.44,137.19,7.05,1.23,0.35,1.23,0.35
15,2018-07-26 00:00:00+00:00,1366.33,425.84,103.85,5.84,1.13,0.34,1.13,0.34
16,2018-07-27 00:00:00+00:00,1217.41,376.18,74.01,3.62,0.75,0.32,0.75,0.32
17,2018-07-28 00:00:00+00:00,838.75,259.23,49.52,2.55,0.6,0.33,0.6,0.33
18,2018-07-29 00:00:00+00:00,634.59,195.98,38.67,2.29,0.57,0.32,0.57,0.32
