,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2019-07-31 00:00:00+00:00,2883.91,876.19,369.96,90.63,42.82,23.14,9.32,47.99
1,2019-08-01 00:00:00+00:00,1730.42,519.77,194.02,42.4,19.71,10.72,6.03,25.17
2,2019-08-02 00:00:00+00:00,,,,,,,,
3,2019-08-03 00:00:00+00:00,,,,,,,,
4,2019-08-04 00:00:00+00:00,,,,,,,,
5,2019-08-05 00:00:00+00:00,,,,,,,,
6,2019-08-06 00:00:00+00:00,,,,,,,,
7,2019-08-07 00:00:00+00:00,,,,,,,,
8,2019-08-08 00:00:00+00:00,,,,,,,,
9,2019-08-09 00:00:00+00:00,,,,,,,,
10,2019-08-10 00:00:00+00:00,,,,,,,,
11,2019-08-11 00:00:00+00:00,,,,,,,,
12,2019-08-12 00:00:00+00:00,,,,,,,,
13,2019-08-13 00:00:00+00:00,,,,,,,,
14,2019-08-14 00:00:00+00:00,,,,,,,,
15,2019-08-15 00:00:00+00:00,,,,,,,,
16,2019-08-16 00:00:00+00:00,,,,,,,,
17,2019-08-17 00:00:00+00:00,,,,,,,,
18,2019-08-18 00:00:00+00:00,,,,,,,,
19,2019-08-19 00:00:00+00:00,,,,,,,,
20,2019-08-20 00:00:00+00:00,,,,,,,,
21,2019-08-21 00:00:00+00:00,,,,,,,,
22,2019-08-22 00:00:00+00:00,,,,,,,,
23,2019-08-23 00:00:00+00:00,,,,,,,,
24,2019-08-24 00:00:00+00:00,,,,,,,,
25,2019-08-25 00:00:00+00:00,,,,,,,,
26,2019-08-26 00:00:00+00:00,,,,,,,,
27,2019-08-27 00:00:00+00:00,,,,,,,,
28,2019-08-28 00:00:00+00:00,,,,,,,,
29,2019-08-29 00:00:00+00:00,,,,,,,,
30,2019-08-30 00:00:00+00:00,,,,,,,,
31,2019-08-31 00:00:00+00:00,,,,,,,,
32,2019-09-01 00:00:00+00:00,,,,,,,,
33,2019-09-02 00:00:00+00:00,,,,,,,,
34,2019-09-03 00:00:00+00:00,,,,,,,,
35,2019-09-04 00:00:00+00:00,145.19,38.8,4.75,1.54,0.19,0.0,0.0,0.18
36,2019-09-05 00:00:00+00:00,,,,,,,,
37,2019-09-06 00:00:00+00:00,,,,,,,,
38,2019-09-07 00:00:00+00:00,,,,,,,,
39,2019-09-08 00:00:00+00:00,,,,,,,,
40,2019-09-09 00:00:00+00:00,,,,,,,,
41,2019-09-10 00:00:00+00:00,,,,,,,,
42,2019-09-11 00:00:00+00:00,,,,,,,,
43,2019-09-12 00:00:00+00:00,,,,,,,,
44,2019-09-13 00:00:00+00:00,,,,,,,,
45,2019-09-14 00:00:00+00:00,,,,,,,,
46,2019-09-15 00:00:00+00:00,,,,,,,,
47,2019-09-16 00:00:00+00:00,,,,,,,,
48,2019-09-17 00:00:00+00:00,,,,,,,,
49,2019-09-18 00:00:00+00:00,,,,,,,,
50,2019-09-19 00:00:00+00:00,,,,,,,,
51,2019-09-20 00:00:00+00:00,,,,,,,,
52,2019-09-21 00:00:00+00:00,,,,,,,,
53,2019-09-22 00:00:00+00:00,,,,,,,,
54,2019-09-23 00:00:00+00:00,,,,,,,,
55,2019-09-24 00:00:00+00:00,,,,,,,,
56,2019-09-25 00:00:00+00:00,,,,,,,,
57,2019-09-26 00:00:00+00:00,,,,,,,,
58,2019-09-27 00:00:00+00:00,,,,,,,,
59,2019-09-28 00:00:00+00:00,,,,,,,,
60,2019-09-29 00:00:00+00:00,,,,,,,,
61,2019-09-30 00:00:00+00:00,,,,,,,,
62,2019-10-01 00:00:00+00:00,,,,,,,,
63,2019-10-02 00:00:00+00:00,,,,,,,,
64,2019-10-03 00:00:00+00:00,,,,,,,,
65,2019-10-04 00:00:00+00:00,,,,,,,,
66,2019-10-05 00:00:00+00:00,,,,,,,,
67,2019-10-06 00:00:00+00:00,,,,,,,,
68,2019-10-07 00:00:00+00:00,,,,,,,,
69,2019-10-08 00:00:00+00:00,,,,,,,,
70,2019-10-09 00:00:00+00:00,,,,,,,,
71,2019-10-10 00:00:00+00:00,,,,,,,,
72,2019-10-11 00:00:00+00:00,,,,,,,,
73,2019-10-12 00:00:00+00:00,,,,,,,,
74,2019-10-13 00:00:00+00:00,,,,,,,,
75,2019-10-14 00:00:00+00:00,,,,,,,,
76,2019-10-15 00:00:00+00:00,,,,,,,,
77,2019-10-16 00:00:00+00:00,,,,,,,,
78,2019-10-17 00:00:00+00:00,,,,,,,,
79,2019-10-18 00:00:00+00:00,,,,,,,,
80,2019-10-19 00:00:00+00:00,,,,,,,,
81,2019-10-20 00:00:00+00:00,,,,,,,,
82,2019-10-21 00:00:00+00:00,,,,,,,,
83,2019-10-22 00:00:00+00:00,,,,,,,,
84,2019-10-23 00:00:00+00:00,,,,,,,,
85,2019-10-24 00:00:00+00:00,,,,,,,,
86,2019-10-25 00:00:00+00:00,,,,,,,,
87,2019-10-26 00:00:00+00:00,,,,,,,,
88,2019-10-27 00:00:00+00:00,,,,,,,,
89,2019-10-28 00:00:00+00:00,,,,,,,,
90,2019-10-29 00:00:00+00:00,,,,,,,,
91,2019-10-30 00:00:00+00:00,,,,,,,,
92,2019-10-31 00:00:00+00:00,,,,,,,,
93,2019-11-01 00:00:00+00:00,,,,,,,,
94,2019-11-02 00:00:00+00:00,,,,,,,,
95,2019-11-03 00:00:00+00:00,,,,,,,,
96,2019-11-04 00:00:00+00:00,,,,,,,,
97,2019-11-05 00:00:00+00:00,,,,,,,,
98,2019-11-06 00:00:00+00:00,,,,,,,,
99,2019-11-07 00:00:00+00:00,,,,,,,,
