,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-04 00:00:00+00:00,10905.63,3227.18,679.99,40.7,7.54,2.56,46.58,75.54
1,2020-09-05 00:00:00+00:00,,,,,,,,
2,2020-09-06 00:00:00+00:00,,,,,,,,
3,2020-09-07 00:00:00+00:00,,,,,,,,
4,2020-09-08 00:00:00+00:00,,,,,,,,
5,2020-09-09 00:00:00+00:00,,,,,,,,
6,2020-09-10 00:00:00+00:00,,,,,,,,
7,2020-09-11 00:00:00+00:00,,,,,,,,
8,2020-09-12 00:00:00+00:00,18944.78,5561.48,1605.67,153.62,33.53,11.88,74.1,154.49
9,2020-09-13 00:00:00+00:00,16267.4,4786.97,1485.24,160.06,35.61,12.17,62.75,141.83
10,2020-09-14 00:00:00+00:00,13128.67,3823.03,1256.92,168.99,46.92,17.96,48.23,125.62
11,2020-09-15 00:00:00+00:00,6632.65,1919.33,598.59,71.84,18.93,7.12,27.45,65.6
12,2020-09-16 00:00:00+00:00,1047.31,296.98,67.48,6.13,1.56,0.57,5.07,9.97
13,2020-09-17 00:00:00+00:00,470.01,132.87,27.06,1.96,0.45,0.18,1.73,3.45
14,2020-09-18 00:00:00+00:00,1036.0,295.84,74.8,7.35,1.79,0.68,4.94,10.66
15,2020-09-19 00:00:00+00:00,1406.54,398.51,89.98,8.1,2.04,0.76,7.1,13.66
16,2020-09-20 00:00:00+00:00,4264.55,1211.97,254.62,17.2,4.0,1.38,21.22,37.91
17,2020-09-21 00:00:00+00:00,5908.82,1688.4,375.14,26.89,6.29,2.15,27.3,52.61
18,2020-09-22 00:00:00+00:00,877.04,246.2,53.67,5.31,1.61,0.65,4.0,8.16
19,2020-09-23 00:00:00+00:00,380.89,105.62,19.12,2.05,0.7,0.31,1.13,2.64
20,2020-09-24 00:00:00+00:00,378.61,105.18,20.56,1.62,0.43,0.17,1.11,2.48
21,2020-09-25 00:00:00+00:00,715.89,200.09,46.51,6.49,2.42,1.12,2.94,7.49
22,2020-09-26 00:00:00+00:00,822.95,230.55,47.63,5.38,1.9,0.83,3.58,7.67
23,2020-09-27 00:00:00+00:00,758.77,210.52,37.2,3.43,1.12,0.49,3.26,6.03
24,2020-09-28 00:00:00+00:00,3741.12,1030.5,140.25,7.27,1.86,0.75,18.4,28.23
25,2020-09-29 00:00:00+00:00,4325.51,1206.4,203.8,10.77,2.56,0.93,21.24,34.34
26,2020-09-30 00:00:00+00:00,6939.51,1998.66,459.72,32.2,6.57,2.21,30.49,52.12
27,2020-10-01 00:00:00+00:00,10336.59,2990.47,733.08,50.82,10.76,3.72,42.9,79.93
