,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-22 00:00:00+00:00,11167.11,3254.22,646.11,39.58,12.72,1.76,45.44,74.71
1,2020-09-23 00:00:00+00:00,11191.37,3246.07,771.3,68.26,24.9,3.99,44.81,88.34
2,2020-09-24 00:00:00+00:00,,,,,,,,
3,2020-09-25 00:00:00+00:00,,,,,,,,
4,2020-09-26 00:00:00+00:00,,,,,,,,
5,2020-09-27 00:00:00+00:00,,,,,,,,
6,2020-09-28 00:00:00+00:00,,,,,,,,
7,2020-09-29 00:00:00+00:00,,,,,,,,
8,2020-09-30 00:00:00+00:00,,,,,,,,
9,2020-10-01 00:00:00+00:00,,,,,,,,
