,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2020-03-31,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
1,2020-03-30,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
2,2020-03-29,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
3,2020-03-28,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
4,2020-03-27,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
5,2020-03-26,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
6,2020-03-25,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
7,2020-03-24,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
8,2020-03-23,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
9,2020-03-22,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
10,2020-03-21,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
11,2020-03-20,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
12,2020-03-19,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
13,2020-03-18,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
14,2020-03-16,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
15,2020-03-15,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
16,2020-03-14,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
17,2020-03-13,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
18,2020-03-12,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
19,2020-03-11,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
20,2020-03-09,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
21,2020-03-08,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
22,2020-03-07,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
23,2020-03-06,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
24,2020-03-05,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
25,2020-03-04,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
26,2020-03-03,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
27,2020-03-02,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
28,2020-03-01,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
29,2020-02-29,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
30,2020-02-28,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
31,2020-02-27,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
32,2020-02-26,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
33,2020-02-25,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
34,2020-02-24,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
35,2020-02-23,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
36,2020-02-22,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
37,2020-02-21,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
38,2020-02-20,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
39,2020-02-19,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
40,2020-02-18,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
41,2020-02-17,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
42,2020-02-16,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
43,2020-02-15,34.725352,-120.428717,0.0,Parts per billion,24-HR BLK AVG
