,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2016-12-31,35.04673,-120.58777,20.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
1,2016-12-30,35.04673,-120.58777,20.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
2,2016-12-29,35.04673,-120.58777,46.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
3,2016-12-28,35.04673,-120.58777,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
4,2016-12-27,35.04673,-120.58777,24.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
5,2016-12-26,35.04673,-120.58777,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
6,2016-12-25,35.04673,-120.58777,20.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
7,2016-12-24,35.04673,-120.58777,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
8,2016-12-23,35.04673,-120.58777,14.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
9,2016-12-22,35.04673,-120.58777,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
10,2016-12-21,35.04673,-120.58777,38.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
11,2016-12-20,35.04673,-120.58777,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
12,2016-12-19,35.04673,-120.58777,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
13,2016-12-18,35.04673,-120.58777,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
14,2016-12-17,35.04673,-120.58777,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
15,2016-12-16,35.04673,-120.58777,43.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
16,2016-12-15,35.04673,-120.58777,6.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
17,2016-12-14,35.04673,-120.58777,10.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
18,2016-12-13,35.04673,-120.58777,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
19,2016-12-12,35.04673,-120.58777,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
20,2016-12-11,35.04673,-120.58777,9.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
21,2016-12-10,35.04673,-120.58777,2.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
22,2016-12-09,35.04673,-120.58777,3.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
23,2016-12-08,35.04673,-120.58777,9.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
24,2016-12-07,35.04673,-120.58777,24.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
25,2016-12-06,35.04673,-120.58777,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
26,2016-12-05,35.04673,-120.58777,59.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
27,2016-12-04,35.04673,-120.58777,33.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
28,2016-12-03,35.04673,-120.58777,29.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
29,2016-12-02,35.04673,-120.58777,14.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
30,2016-12-01,35.04673,-120.58777,15.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
31,2016-11-30,35.04673,-120.58777,21.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
32,2016-11-29,35.04673,-120.58777,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
33,2016-11-28,35.04673,-120.58777,21.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
34,2016-11-27,35.04673,-120.58777,21.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
35,2016-11-26,35.04673,-120.58777,7.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
