,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2016-12-31,37.360684,-118.330783,251.629167,Degrees Compass,1 HOUR
1,2016-12-30,37.360684,-118.330783,225.1125,Degrees Compass,1 HOUR
2,2016-12-29,37.360684,-118.330783,222.308333,Degrees Compass,1 HOUR
3,2016-12-28,37.360684,-118.330783,210.795833,Degrees Compass,1 HOUR
4,2016-12-27,37.360684,-118.330783,202.958333,Degrees Compass,1 HOUR
5,2016-12-26,37.360684,-118.330783,205.220833,Degrees Compass,1 HOUR
6,2016-12-25,37.360684,-118.330783,193.175,Degrees Compass,1 HOUR
7,2016-12-24,37.360684,-118.330783,293.333333,Degrees Compass,1 HOUR
8,2016-12-23,37.360684,-118.330783,226.533333,Degrees Compass,1 HOUR
9,2016-12-22,37.360684,-118.330783,251.754167,Degrees Compass,1 HOUR
10,2016-12-21,37.360684,-118.330783,245.175,Degrees Compass,1 HOUR
11,2016-12-20,37.360684,-118.330783,217.091667,Degrees Compass,1 HOUR
12,2016-12-19,37.360684,-118.330783,238.283333,Degrees Compass,1 HOUR
13,2016-12-18,37.360684,-118.330783,263.033333,Degrees Compass,1 HOUR
14,2016-12-17,37.360684,-118.330783,240.445833,Degrees Compass,1 HOUR
15,2016-12-16,37.360684,-118.330783,212.379167,Degrees Compass,1 HOUR
16,2016-12-15,37.360684,-118.330783,210.783333,Degrees Compass,1 HOUR
17,2016-12-14,37.360684,-118.330783,221.716667,Degrees Compass,1 HOUR
18,2016-12-13,37.360684,-118.330783,177.5375,Degrees Compass,1 HOUR
19,2016-12-12,37.360684,-118.330783,243.179167,Degrees Compass,1 HOUR
20,2016-12-11,37.360684,-118.330783,181.1,Degrees Compass,1 HOUR
21,2016-12-10,37.360684,-118.330783,185.9,Degrees Compass,1 HOUR
22,2016-12-09,37.360684,-118.330783,227.429167,Degrees Compass,1 HOUR
23,2016-12-08,37.360684,-118.330783,213.03913,Degrees Compass,1 HOUR
24,2016-12-07,37.360684,-118.330783,212.9625,Degrees Compass,1 HOUR
25,2016-12-06,37.360684,-118.330783,198.354167,Degrees Compass,1 HOUR
26,2016-12-05,37.360684,-118.330783,181.066667,Degrees Compass,1 HOUR
27,2016-12-04,37.360684,-118.330783,213.829167,Degrees Compass,1 HOUR
28,2016-12-03,37.360684,-118.330783,241.954167,Degrees Compass,1 HOUR
29,2016-12-02,37.360684,-118.330783,165.625,Degrees Compass,1 HOUR
30,2016-12-01,37.360684,-118.330783,211.691667,Degrees Compass,1 HOUR
31,2016-11-30,37.360684,-118.330783,228.316667,Degrees Compass,1 HOUR
32,2016-11-29,37.360684,-118.330783,216.5875,Degrees Compass,1 HOUR
33,2016-11-28,37.360684,-118.330783,218.475,Degrees Compass,1 HOUR
34,2016-11-27,37.360684,-118.330783,197.516667,Degrees Compass,1 HOUR
35,2016-11-26,37.360684,-118.330783,178.470833,Degrees Compass,1 HOUR
36,2016-11-25,37.360684,-118.330783,279.158333,Degrees Compass,1 HOUR
37,2016-11-24,37.360684,-118.330783,212.245833,Degrees Compass,1 HOUR
38,2016-11-23,37.360684,-118.330783,202.85,Degrees Compass,1 HOUR
39,2016-11-21,37.360684,-118.330783,229.6,Degrees Compass,1 HOUR
40,2016-11-20,37.360684,-118.330783,187.029167,Degrees Compass,1 HOUR
41,2016-11-19,37.360684,-118.330783,173.379167,Degrees Compass,1 HOUR
42,2016-11-22,37.360684,-118.330783,227.4875,Degrees Compass,1 HOUR
43,2016-11-18,37.360684,-118.330783,195.691667,Degrees Compass,1 HOUR
44,2016-11-17,37.360684,-118.330783,269.095833,Degrees Compass,1 HOUR
45,2016-11-16,37.360684,-118.330783,209.7875,Degrees Compass,1 HOUR
46,2016-11-15,37.360684,-118.330783,221.816667,Degrees Compass,1 HOUR
47,2016-11-14,37.360684,-118.330783,197.991667,Degrees Compass,1 HOUR
48,2016-11-13,37.360684,-118.330783,236.533333,Degrees Compass,1 HOUR
49,2016-11-12,37.360684,-118.330783,216.4,Degrees Compass,1 HOUR
50,2016-11-11,37.360684,-118.330783,238.6875,Degrees Compass,1 HOUR
51,2016-11-10,37.360684,-118.330783,224.220833,Degrees Compass,1 HOUR
52,2016-11-09,37.360684,-118.330783,218.070833,Degrees Compass,1 HOUR
53,2016-11-08,37.360684,-118.330783,230.816667,Degrees Compass,1 HOUR
54,2016-11-07,37.360684,-118.330783,249.775,Degrees Compass,1 HOUR
55,2016-11-06,37.360684,-118.330783,176.666667,Degrees Compass,1 HOUR
56,2016-11-05,37.360684,-118.330783,243.225,Degrees Compass,1 HOUR
57,2016-11-04,37.360684,-118.330783,296.125,Degrees Compass,1 HOUR
58,2016-11-03,37.360684,-118.330783,209.345833,Degrees Compass,1 HOUR
59,2016-11-02,37.360684,-118.330783,268.683333,Degrees Compass,1 HOUR
60,2016-11-01,37.360684,-118.330783,265.429167,Degrees Compass,1 HOUR
61,2016-10-31,37.360684,-118.330783,170.641667,Degrees Compass,1 HOUR
62,2016-10-30,37.360684,-118.330783,181.404167,Degrees Compass,1 HOUR
63,2016-10-29,37.360684,-118.330783,248.9125,Degrees Compass,1 HOUR
64,2016-10-28,37.360684,-118.330783,182.2875,Degrees Compass,1 HOUR
65,2016-10-27,37.360684,-118.330783,259.291667,Degrees Compass,1 HOUR
66,2016-10-26,37.360684,-118.330783,222.525,Degrees Compass,1 HOUR
67,2016-10-25,37.360684,-118.330783,196.3,Degrees Compass,1 HOUR
68,2016-10-24,37.360684,-118.330783,178.141667,Degrees Compass,1 HOUR
69,2016-10-23,37.360684,-118.330783,221.116667,Degrees Compass,1 HOUR
70,2016-10-22,37.360684,-118.330783,187.258333,Degrees Compass,1 HOUR
71,2016-10-21,37.360684,-118.330783,247.233333,Degrees Compass,1 HOUR
72,2016-10-20,37.360684,-118.330783,216.270833,Degrees Compass,1 HOUR
73,2016-10-19,37.360684,-118.330783,279.895833,Degrees Compass,1 HOUR
74,2016-10-18,37.360684,-118.330783,223.404762,Degrees Compass,1 HOUR
75,2016-10-17,37.360684,-118.330783,251.229167,Degrees Compass,1 HOUR
76,2016-10-16,37.360684,-118.330783,168.704167,Degrees Compass,1 HOUR
77,2016-10-15,37.360684,-118.330783,205.95,Degrees Compass,1 HOUR
78,2016-10-14,37.360684,-118.330783,215.05,Degrees Compass,1 HOUR
79,2016-10-13,37.360684,-118.330783,219.420833,Degrees Compass,1 HOUR
80,2016-10-12,37.360684,-118.330783,227.679167,Degrees Compass,1 HOUR
81,2016-10-11,37.360684,-118.330783,198.333333,Degrees Compass,1 HOUR
82,2016-10-10,37.360684,-118.330783,238.383333,Degrees Compass,1 HOUR
