,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2018-12-31,34.06812,-117.52579,0.3125,Parts per million,8-HR RUN AVG END HOUR
1,2018-12-30,34.06812,-117.52579,0.3625,Parts per million,8-HR RUN AVG END HOUR
2,2018-12-29,34.06812,-117.52579,0.158333,Parts per million,8-HR RUN AVG END HOUR
3,2018-12-28,34.06812,-117.52579,0.1,Parts per million,8-HR RUN AVG END HOUR
4,2018-12-27,34.06812,-117.52579,0.4,Parts per million,8-HR RUN AVG END HOUR
5,2018-12-26,34.06812,-117.52579,0.4,Parts per million,8-HR RUN AVG END HOUR
6,2018-12-25,34.06812,-117.52579,0.304167,Parts per million,8-HR RUN AVG END HOUR
7,2018-12-24,34.06812,-117.52579,0.725,Parts per million,8-HR RUN AVG END HOUR
8,2018-12-23,34.06812,-117.52579,0.7375,Parts per million,8-HR RUN AVG END HOUR
9,2018-12-22,34.06812,-117.52579,0.729167,Parts per million,8-HR RUN AVG END HOUR
10,2018-12-21,34.06812,-117.52579,0.858333,Parts per million,8-HR RUN AVG END HOUR
11,2018-12-20,34.06812,-117.52579,0.6625,Parts per million,8-HR RUN AVG END HOUR
12,2018-12-19,34.06812,-117.52579,0.608333,Parts per million,8-HR RUN AVG END HOUR
13,2018-12-18,34.06812,-117.52579,0.425,Parts per million,8-HR RUN AVG END HOUR
14,2018-12-17,34.06812,-117.52579,0.575,Parts per million,8-HR RUN AVG END HOUR
15,2018-12-16,34.06812,-117.52579,0.541667,Parts per million,8-HR RUN AVG END HOUR
16,2018-12-15,34.06812,-117.52579,0.545833,Parts per million,8-HR RUN AVG END HOUR
17,2018-12-14,34.06812,-117.52579,0.616667,Parts per million,8-HR RUN AVG END HOUR
18,2018-12-13,34.06812,-117.52579,0.566667,Parts per million,8-HR RUN AVG END HOUR
19,2018-12-12,34.06812,-117.52579,0.6875,Parts per million,8-HR RUN AVG END HOUR
20,2018-12-11,34.06812,-117.52579,0.808333,Parts per million,8-HR RUN AVG END HOUR
21,2018-12-10,34.06812,-117.52579,0.7125,Parts per million,8-HR RUN AVG END HOUR
22,2018-12-09,34.06812,-117.52579,0.483333,Parts per million,8-HR RUN AVG END HOUR
23,2018-12-08,34.06812,-117.52579,0.491667,Parts per million,8-HR RUN AVG END HOUR
24,2018-12-07,34.06812,-117.52579,0.375,Parts per million,8-HR RUN AVG END HOUR
25,2018-12-06,34.06812,-117.52579,0.25,Parts per million,8-HR RUN AVG END HOUR
26,2018-12-05,34.06812,-117.52579,0.395833,Parts per million,8-HR RUN AVG END HOUR
27,2018-12-04,34.06812,-117.52579,0.3875,Parts per million,8-HR RUN AVG END HOUR
28,2018-12-03,34.06812,-117.52579,0.404167,Parts per million,8-HR RUN AVG END HOUR
29,2018-12-02,34.06812,-117.52579,0.370833,Parts per million,8-HR RUN AVG END HOUR
30,2018-12-01,34.06812,-117.52579,0.354167,Parts per million,8-HR RUN AVG END HOUR
31,2018-11-30,34.06812,-117.52579,0.283333,Parts per million,8-HR RUN AVG END HOUR
32,2018-11-29,34.06812,-117.52579,0.220833,Parts per million,8-HR RUN AVG END HOUR
33,2018-11-28,34.06812,-117.52579,0.594118,Parts per million,8-HR RUN AVG END HOUR
34,2018-11-27,34.06812,-117.52579,0.554167,Parts per million,8-HR RUN AVG END HOUR
35,2018-11-26,34.06812,-117.52579,0.4125,Parts per million,8-HR RUN AVG END HOUR
36,2018-11-25,34.06812,-117.52579,0.408333,Parts per million,8-HR RUN AVG END HOUR
