,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
0,2020-03-31,33.572019,-116.063823,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
1,2020-03-30,33.572019,-116.063823,19.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
2,2020-03-29,33.572019,-116.063823,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
3,2020-03-28,33.572019,-116.063823,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
4,2020-03-27,33.572019,-116.063823,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
5,2020-03-26,33.572019,-116.063823,17.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
6,2020-03-25,33.572019,-116.063823,50.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
7,2020-03-24,33.572019,-116.063823,18.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
8,2020-03-23,33.572019,-116.063823,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
9,2020-03-22,33.572019,-116.063823,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
10,2020-03-21,33.572019,-116.063823,10.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
11,2020-03-20,33.572019,-116.063823,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
12,2020-03-19,33.572019,-116.063823,9.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
13,2020-03-18,33.572019,-116.063823,10.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
14,2020-03-17,33.572019,-116.063823,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
15,2020-03-16,33.572019,-116.063823,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
16,2020-03-15,33.572019,-116.063823,9.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
17,2020-03-14,33.572019,-116.063823,14.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
18,2020-03-13,33.572019,-116.063823,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
19,2020-03-12,33.572019,-116.063823,4.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
20,2020-03-11,33.572019,-116.063823,5.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
21,2020-03-10,33.572019,-116.063823,5.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
22,2020-03-09,33.572019,-116.063823,23.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
23,2020-03-08,33.572019,-116.063823,11.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
24,2020-03-07,33.572019,-116.063823,31.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
25,2020-03-06,33.572019,-116.063823,28.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
26,2020-03-05,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
27,2020-03-04,33.572019,-116.063823,21.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
28,2020-03-03,33.572019,-116.063823,28.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
29,2020-03-02,33.572019,-116.063823,45.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
30,2020-03-01,33.572019,-116.063823,39.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
31,2020-02-29,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
32,2020-02-28,33.572019,-116.063823,31.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
33,2020-02-27,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
34,2020-02-26,33.572019,-116.063823,26.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
35,2020-02-25,33.572019,-116.063823,24.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
36,2020-02-24,33.572019,-116.063823,29.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
37,2020-02-23,33.572019,-116.063823,15.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
38,2020-02-22,33.572019,-116.063823,29.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
39,2020-02-21,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
40,2020-02-20,33.572019,-116.063823,35.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
41,2020-02-19,33.572019,-116.063823,32.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
42,2020-02-18,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
43,2020-02-17,33.572019,-116.063823,31.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
44,2020-02-16,33.572019,-116.063823,24.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
45,2020-02-15,33.572019,-116.063823,23.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
46,2020-02-14,33.572019,-116.063823,23.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
47,2020-02-13,33.572019,-116.063823,26.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
48,2020-02-12,33.572019,-116.063823,25.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
49,2020-02-11,33.572019,-116.063823,32.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
50,2020-02-10,33.572019,-116.063823,13.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
51,2020-02-09,33.572019,-116.063823,27.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
52,2020-02-08,33.572019,-116.063823,31.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
53,2020-02-07,33.572019,-116.063823,30.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
54,2020-02-06,33.572019,-116.063823,29.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
55,2020-02-05,33.572019,-116.063823,27.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
56,2020-02-04,33.572019,-116.063823,40.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
57,2020-02-03,33.572019,-116.063823,51.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
58,2020-02-02,33.572019,-116.063823,19.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
59,2020-02-01,33.572019,-116.063823,20.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
60,2020-01-31,33.572019,-116.063823,28.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
61,2020-01-30,33.572019,-116.063823,27.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
62,2020-01-29,33.572019,-116.063823,173.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
63,2020-01-28,33.572019,-116.063823,23.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
64,2020-01-27,33.572019,-116.063823,22.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
65,2020-01-26,33.572019,-116.063823,19.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
66,2020-01-25,33.572019,-116.063823,17.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
67,2020-01-24,33.572019,-116.063823,18.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
68,2020-01-23,33.572019,-116.063823,23.0,Micrograms/cubic meter (25 C),24-HR BLK AVG
