,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-08 00:00:00+00:00,14865.9,4596.59,955.6,55.39,10.68,5.05,64.84,102.34
1,2020-09-09 00:00:00+00:00,,,,,,,,
2,2020-09-10 00:00:00+00:00,,,,,,,,
3,2020-09-11 00:00:00+00:00,23859.17,7311.57,2359.4,283.05,63.24,31.92,93.79,227.64
4,2020-09-12 00:00:00+00:00,19644.9,5995.02,1853.34,227.29,53.88,27.3,77.07,183.84
5,2020-09-13 00:00:00+00:00,14500.71,4401.42,1298.55,148.69,35.85,18.28,56.57,129.28
6,2020-09-14 00:00:00+00:00,13483.91,4099.54,1299.74,171.61,48.74,26.44,51.88,132.02
7,2020-09-15 00:00:00+00:00,6370.2,1922.7,570.62,68.17,18.43,9.77,27.8,65.44
8,2020-09-16 00:00:00+00:00,839.84,244.94,54.01,5.27,1.34,0.71,3.86,8.04
9,2020-09-17 00:00:00+00:00,514.63,149.63,26.39,1.72,0.41,0.22,2.01,3.64
10,2020-09-18 00:00:00+00:00,966.46,286.01,71.08,7.43,1.8,0.92,4.62,10.36
11,2020-09-19 00:00:00+00:00,1138.42,333.23,74.56,7.27,1.91,1.02,5.65,11.49
12,2020-09-20 00:00:00+00:00,3296.0,964.7,195.87,13.97,3.37,1.73,17.56,31.56
13,2020-09-21 00:00:00+00:00,4672.76,1375.8,292.65,21.64,5.12,2.62,23.65,44.92
14,2020-09-22 00:00:00+00:00,685.62,200.38,44.59,4.94,1.46,0.83,2.94,6.65
15,2020-09-23 00:00:00+00:00,521.03,148.39,26.81,2.7,0.87,0.48,1.95,4.05
16,2020-09-24 00:00:00+00:00,401.93,116.58,21.1,1.96,0.55,0.29,1.31,2.86
17,2020-09-25 00:00:00+00:00,517.75,150.81,35.9,5.12,1.83,1.08,1.86,5.45
18,2020-09-26 00:00:00+00:00,695.18,201.11,44.62,5.67,1.98,1.15,2.9,7.06
19,2020-09-27 00:00:00+00:00,924.88,267.09,55.51,6.12,2.06,1.18,4.2,8.94
20,2020-09-28 00:00:00+00:00,2757.96,790.18,127.64,8.47,2.26,1.22,15.02,23.33
21,2020-09-29 00:00:00+00:00,2130.49,609.3,96.26,6.05,1.55,0.83,11.55,17.55
22,2020-09-30 00:00:00+00:00,3614.99,1070.27,262.82,20.88,4.56,2.27,18.26,36.43
23,2020-10-01 00:00:00+00:00,12385.14,3705.97,936.3,76.84,16.52,8.13,48.57,93.75
