,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-09-26 00:00:00+00:00,2325.63,766.31,364.83,77.71,16.82,4.45,16.82,4.45
1,2018-09-27 00:00:00+00:00,,,,,,,,
2,2018-09-28 00:00:00+00:00,,,,,,,,
3,2018-09-29 00:00:00+00:00,,,,,,,,
4,2018-09-30 00:00:00+00:00,,,,,,,,
5,2018-10-01 00:00:00+00:00,,,,,,,,
6,2018-10-02 00:00:00+00:00,,,,,,,,
7,2018-10-03 00:00:00+00:00,,,,,,,,
8,2018-10-04 00:00:00+00:00,,,,,,,,
9,2018-10-05 00:00:00+00:00,,,,,,,,
10,2018-10-06 00:00:00+00:00,,,,,,,,
11,2018-10-07 00:00:00+00:00,148.74,47.92,5.14,0.69,0.48,0.39,0.48,0.39
12,2018-10-08 00:00:00+00:00,313.77,100.96,14.53,1.72,0.79,0.68,0.79,0.68
13,2018-10-09 00:00:00+00:00,541.73,174.64,23.67,2.32,0.79,0.62,0.79,0.62
14,2018-10-10 00:00:00+00:00,965.62,312.09,48.33,4.73,1.2,0.67,1.2,0.67
15,2018-10-11 00:00:00+00:00,799.1,257.8,31.2,2.77,0.84,0.58,0.84,0.58
16,2018-10-12 00:00:00+00:00,405.85,130.83,15.35,1.67,0.71,0.59,0.71,0.59
17,2018-10-13 00:00:00+00:00,570.0,184.14,25.8,2.83,0.91,0.58,0.91,0.58
18,2018-10-14 00:00:00+00:00,475.72,153.9,22.05,2.1,0.76,0.58,0.76,0.58
19,2018-10-15 00:00:00+00:00,295.36,95.5,12.11,1.28,0.72,0.6,0.72,0.6
20,2018-10-16 00:00:00+00:00,203.67,65.71,9.97,1.26,0.62,0.58,0.62,0.58
21,2018-10-17 00:00:00+00:00,348.4,112.57,16.85,1.77,0.76,0.58,0.76,0.58
22,2018-10-18 00:00:00+00:00,618.71,199.74,28.36,2.99,0.95,0.67,0.95,0.67
23,2018-10-19 00:00:00+00:00,534.45,172.65,24.93,2.64,0.89,0.65,0.89,0.65
24,2018-10-20 00:00:00+00:00,439.32,141.87,20.89,2.32,0.87,0.62,0.87,0.62
25,2018-10-21 00:00:00+00:00,785.84,254.28,39.71,4.02,1.09,0.69,1.09,0.69
26,2018-10-22 00:00:00+00:00,770.43,249.39,38.53,3.51,0.93,0.72,0.93,0.72
27,2018-10-23 00:00:00+00:00,1167.58,376.0,54.36,4.85,1.17,0.66,1.17,0.66
28,2018-10-24 00:00:00+00:00,1336.14,433.03,67.84,6.34,1.38,0.71,1.38,0.71
29,2018-10-25 00:00:00+00:00,721.23,233.49,36.76,3.62,1.06,0.65,1.06,0.65
30,2018-10-26 00:00:00+00:00,752.28,243.4,36.9,3.48,0.97,0.65,0.97,0.65
31,2018-10-27 00:00:00+00:00,1311.91,426.04,77.13,6.8,1.43,0.7,1.43,0.7
32,2018-10-28 00:00:00+00:00,1078.53,350.17,63.54,6.23,1.43,0.71,1.43,0.71
33,2018-10-29 00:00:00+00:00,318.69,103.36,18.67,2.23,0.83,0.59,0.83,0.59
34,2018-10-30 00:00:00+00:00,241.32,78.22,14.83,2.25,0.92,0.6,0.92,0.6
35,2018-10-31 00:00:00+00:00,335.73,107.39,20.39,3.11,1.02,0.65,1.02,0.65
36,2018-11-01 00:00:00+00:00,247.28,79.85,13.28,1.84,0.84,0.59,0.84,0.59
37,2018-11-02 00:00:00+00:00,824.83,267.5,51.46,5.64,1.37,0.68,1.37,0.68
38,2018-11-03 00:00:00+00:00,621.76,201.17,33.52,3.71,1.03,0.71,1.03,0.71
39,2018-11-04 00:00:00+00:00,664.42,214.77,35.49,3.8,1.09,0.71,1.09,0.71
40,2018-11-05 00:00:00+00:00,601.47,194.72,32.4,3.72,1.09,0.71,1.09,0.71
41,2018-11-06 00:00:00+00:00,666.86,216.05,34.15,3.62,1.05,0.62,1.05,0.62
42,2018-11-07 00:00:00+00:00,592.3,191.9,35.32,4.76,1.4,0.74,1.4,0.74
43,2018-11-08 00:00:00+00:00,504.77,163.75,31.09,3.95,1.15,0.68,1.15,0.68
44,2018-11-09 00:00:00+00:00,659.99,213.99,39.99,4.46,1.19,0.7,1.19,0.7
45,2018-11-10 00:00:00+00:00,1088.98,353.21,61.22,6.62,1.58,0.79,1.58,0.79
46,2018-11-11 00:00:00+00:00,1285.85,419.14,108.72,14.25,3.17,1.08,7.42,16.7
47,2018-11-12 00:00:00+00:00,2314.03,756.01,219.71,32.71,7.28,1.98,13.03,31.42
48,2018-11-13 00:00:00+00:00,1668.4,544.11,140.02,18.55,4.24,1.22,10.76,24.28
49,2018-11-14 00:00:00+00:00,1984.33,647.84,179.21,23.67,5.11,1.4,11.59,26.76
50,2018-11-15 00:00:00+00:00,5100.05,1668.26,518.38,76.87,16.82,4.22,28.96,70.53
51,2018-11-16 00:00:00+00:00,3001.87,980.26,268.6,34.38,7.35,1.84,19.39,43.91
52,2018-11-17 00:00:00+00:00,3165.04,1034.43,309.33,45.18,10.25,2.61,21.1,52.17
53,2018-11-18 00:00:00+00:00,2226.74,727.46,209.12,28.9,6.48,1.71,14.7,35.71
54,2018-11-19 00:00:00+00:00,2186.91,713.63,199.89,27.42,6.04,1.63,13.35,31.97
55,2018-11-20 00:00:00+00:00,1542.53,502.93,131.61,16.71,3.59,1.05,9.96,22.26
56,2018-11-21 00:00:00+00:00,1466.65,477.97,125.57,16.96,3.79,1.1,9.36,21.81
57,2018-11-22 00:00:00+00:00,325.72,105.03,21.31,2.74,0.86,0.55,1.31,3.08
