,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-08-24 00:00:00+00:00,10655.2,3497.44,822.56,64.44,16.68,5.59,48.17,88.6
1,2020-08-25 00:00:00+00:00,1026.83,333.58,72.66,6.22,3.47,1.28,5.44,11.56
2,2020-08-26 00:00:00+00:00,,,,,,,,
3,2020-08-27 00:00:00+00:00,,,,,,,,
4,2020-08-28 00:00:00+00:00,,,,,,,,
5,2020-08-29 00:00:00+00:00,,,,,,,,
6,2020-08-30 00:00:00+00:00,,,,,,,,
7,2020-08-31 00:00:00+00:00,,,,,,,,
8,2020-09-01 00:00:00+00:00,,,,,,,,
9,2020-09-02 00:00:00+00:00,,,,,,,,
10,2020-09-03 00:00:00+00:00,,,,,,,,
11,2020-09-04 00:00:00+00:00,,,,,,,,
12,2020-09-05 00:00:00+00:00,,,,,,,,
13,2020-09-06 00:00:00+00:00,,,,,,,,
14,2020-09-07 00:00:00+00:00,,,,,,,,
15,2020-09-08 00:00:00+00:00,,,,,,,,
16,2020-09-09 00:00:00+00:00,,,,,,,,
17,2020-09-10 00:00:00+00:00,,,,,,,,
18,2020-09-11 00:00:00+00:00,,,,,,,,
19,2020-09-12 00:00:00+00:00,,,,,,,,
20,2020-09-13 00:00:00+00:00,,,,,,,,
21,2020-09-14 00:00:00+00:00,,,,,,,,
22,2020-09-15 00:00:00+00:00,,,,,,,,
23,2020-09-16 00:00:00+00:00,,,,,,,,
24,2020-09-17 00:00:00+00:00,,,,,,,,
25,2020-09-18 00:00:00+00:00,,,,,,,,
26,2020-09-19 00:00:00+00:00,,,,,,,,
27,2020-09-20 00:00:00+00:00,,,,,,,,
28,2020-09-21 00:00:00+00:00,,,,,,,,
29,2020-09-22 00:00:00+00:00,,,,,,,,
30,2020-09-23 00:00:00+00:00,,,,,,,,
31,2020-09-24 00:00:00+00:00,,,,,,,,
32,2020-09-25 00:00:00+00:00,,,,,,,,
33,2020-09-26 00:00:00+00:00,,,,,,,,
34,2020-09-27 00:00:00+00:00,1518.27,491.68,78.44,6.68,2.39,1.26,8.7,14.68
35,2020-09-28 00:00:00+00:00,3279.12,1062.15,156.4,10.74,3.69,1.63,18.25,30.23
36,2020-09-29 00:00:00+00:00,563.99,183.05,31.59,2.62,0.9,0.4,2.57,4.87
37,2020-09-30 00:00:00+00:00,1937.12,631.64,146.05,12.17,3.63,1.46,11.11,22.37
38,2020-10-01 00:00:00+00:00,6597.66,2153.48,530.86,47.91,14.68,5.74,31.22,65.58
