,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-05-01 00:00:00+00:00,805.89,242.32,42.93,4.23,1.73,0.42,1.73,0.42
1,2018-05-02 00:00:00+00:00,583.88,175.16,31.14,3.45,1.46,0.39,1.46,0.39
2,2018-05-03 00:00:00+00:00,678.01,203.27,32.83,2.77,1.11,0.35,1.11,0.35
3,2018-05-04 00:00:00+00:00,1386.17,419.08,71.39,4.11,1.33,0.37,1.33,0.37
4,2018-05-05 00:00:00+00:00,901.24,269.07,38.22,2.5,0.96,0.33,0.96,0.33
5,2018-05-06 00:00:00+00:00,581.76,173.41,23.15,1.45,0.63,0.28,0.63,0.28
6,2018-05-07 00:00:00+00:00,332.83,98.37,12.05,1.07,0.56,0.31,0.56,0.31
7,2018-05-08 00:00:00+00:00,405.67,120.51,15.92,1.27,0.59,0.32,0.59,0.32
8,2018-05-09 00:00:00+00:00,335.94,99.28,10.99,0.81,0.46,0.3,0.46,0.3
9,2018-05-10 00:00:00+00:00,378.95,113.18,19.3,2.35,1.05,0.36,1.05,0.36
10,2018-05-11 00:00:00+00:00,484.14,144.4,26.06,3.15,1.36,0.4,1.36,0.4
11,2018-05-12 00:00:00+00:00,423.68,124.57,16.04,1.55,0.72,0.33,0.72,0.33
12,2018-05-13 00:00:00+00:00,646.29,192.47,30.23,3.32,1.41,0.36,1.41,0.36
13,2018-05-14 00:00:00+00:00,603.91,179.56,24.96,2.18,0.93,0.35,0.93,0.35
14,2018-05-15 00:00:00+00:00,187.57,54.43,4.54,0.48,0.34,0.3,0.34,0.3
15,2018-05-16 00:00:00+00:00,202.54,59.04,5.15,0.48,0.35,0.29,0.35,0.29
16,2018-05-17 00:00:00+00:00,337.6,99.16,10.4,0.83,0.44,0.28,0.44,0.28
17,2018-05-18 00:00:00+00:00,255.43,74.79,7.67,0.86,0.49,0.29,0.49,0.29
18,2018-05-19 00:00:00+00:00,605.77,179.11,23.33,2.21,0.96,0.34,0.96,0.34
19,2018-05-20 00:00:00+00:00,768.57,229.86,34.33,2.98,1.18,0.35,1.18,0.35
20,2018-05-21 00:00:00+00:00,944.17,282.51,43.14,3.63,1.44,0.41,1.44,0.41
21,2018-05-22 00:00:00+00:00,496.52,148.66,22.5,2.02,0.87,0.32,0.87,0.32
22,2018-05-23 00:00:00+00:00,165.5,48.68,4.96,0.53,0.37,0.3,0.37,0.3
23,2018-05-24 00:00:00+00:00,253.37,74.96,7.75,0.55,0.36,0.25,0.36,0.25
24,2018-05-25 00:00:00+00:00,202.68,59.98,7.02,0.63,0.4,0.29,0.4,0.29
25,2018-05-26 00:00:00+00:00,385.47,113.88,14.14,1.47,0.7,0.32,0.7,0.32
26,2018-05-27 00:00:00+00:00,733.28,217.17,26.46,1.93,0.85,0.34,0.85,0.34
27,2018-05-28 00:00:00+00:00,970.61,287.86,44.58,4.4,1.79,0.45,1.79,0.45
28,2018-05-29 00:00:00+00:00,1059.37,317.86,67.52,8.73,3.63,0.62,3.63,0.62
29,2018-05-30 00:00:00+00:00,639.05,191.76,41.26,5.73,2.44,0.47,2.44,0.47
30,2018-05-31 00:00:00+00:00,398.31,118.6,22.56,3.33,1.49,0.39,1.49,0.39
31,2018-06-01 00:00:00+00:00,451.59,133.17,18.03,2.0,0.93,0.33,0.93,0.33
32,2018-06-02 00:00:00+00:00,654.59,191.77,22.14,1.9,0.87,0.35,0.87,0.35
33,2018-06-03 00:00:00+00:00,1065.34,316.31,52.66,5.71,2.39,0.48,2.39,0.48
34,2018-06-04 00:00:00+00:00,728.88,217.14,36.39,4.15,1.78,0.42,1.78,0.42
35,2018-06-05 00:00:00+00:00,458.87,136.46,21.36,2.41,1.06,0.36,1.06,0.36
36,2018-06-06 00:00:00+00:00,488.13,144.76,20.9,2.34,1.03,0.35,1.03,0.35
37,2018-06-07 00:00:00+00:00,531.37,158.1,22.66,2.36,1.03,0.35,1.03,0.35
38,2018-06-08 00:00:00+00:00,1149.98,345.4,51.04,3.1,1.14,0.35,1.14,0.35
39,2018-06-09 00:00:00+00:00,247.79,73.14,8.74,0.8,0.46,0.26,0.46,0.26
40,2018-06-10 00:00:00+00:00,248.36,72.81,9.8,1.31,0.69,0.33,0.69,0.33
41,2018-06-11 00:00:00+00:00,392.32,115.82,15.92,1.73,0.79,0.32,0.79,0.32
42,2018-06-12 00:00:00+00:00,604.08,179.03,28.9,3.07,1.39,0.39,1.39,0.39
43,2018-06-13 00:00:00+00:00,820.4,243.84,45.73,6.11,2.62,0.53,2.62,0.53
44,2018-06-14 00:00:00+00:00,417.63,124.06,22.04,2.9,1.28,0.4,1.28,0.4
45,2018-06-15 00:00:00+00:00,831.24,246.84,38.07,4.41,1.84,0.43,1.84,0.43
46,2018-06-16 00:00:00+00:00,472.48,139.38,19.51,2.22,1.0,0.35,1.0,0.35
47,2018-06-17 00:00:00+00:00,443.5,131.28,18.22,1.96,0.88,0.33,0.88,0.33
48,2018-06-18 00:00:00+00:00,1048.12,313.33,48.73,4.16,1.7,0.4,1.7,0.4
49,2018-06-19 00:00:00+00:00,1140.78,341.32,50.02,3.06,1.1,0.36,1.1,0.36
50,2018-06-20 00:00:00+00:00,1043.6,311.48,40.5,2.58,0.98,0.36,0.98,0.36
51,2018-06-21 00:00:00+00:00,758.76,226.41,31.71,2.29,0.92,0.34,0.92,0.34
52,2018-06-22 00:00:00+00:00,737.38,217.39,32.28,3.57,1.55,0.4,1.55,0.4
53,2018-06-23 00:00:00+00:00,1070.63,315.3,45.46,4.76,2.01,0.45,2.01,0.45
54,2018-06-24 00:00:00+00:00,1048.84,312.41,54.62,6.24,2.61,0.52,2.61,0.52
55,2018-06-25 00:00:00+00:00,731.28,218.54,29.97,1.52,0.6,0.3,0.6,0.3
56,2018-06-26 00:00:00+00:00,618.97,184.29,29.66,3.28,1.44,0.4,1.44,0.4
57,2018-06-27 00:00:00+00:00,900.93,269.98,47.45,5.15,2.1,0.46,2.1,0.46
58,2018-06-28 00:00:00+00:00,627.03,186.39,28.15,2.92,1.24,0.38,1.24,0.38
59,2018-06-29 00:00:00+00:00,826.28,246.53,41.43,4.46,1.86,0.46,1.86,0.46
60,2018-06-30 00:00:00+00:00,914.28,273.1,47.79,4.84,2.0,0.45,2.0,0.45
61,2018-07-01 00:00:00+00:00,1033.12,311.26,54.0,3.74,1.45,0.4,1.45,0.4
62,2018-07-02 00:00:00+00:00,870.36,260.54,37.84,2.01,0.79,0.34,0.79,0.34
63,2018-07-03 00:00:00+00:00,548.1,162.56,21.83,1.8,0.79,0.34,0.79,0.34
64,2018-07-04 00:00:00+00:00,1029.81,308.35,49.27,4.13,1.6,0.39,1.6,0.39
65,2018-07-05 00:00:00+00:00,1528.18,459.59,75.93,5.31,1.84,0.41,1.84,0.41
66,2018-07-06 00:00:00+00:00,696.01,206.18,23.71,1.72,0.76,0.32,0.76,0.32
67,2018-07-07 00:00:00+00:00,313.49,92.46,12.21,1.22,0.61,0.31,0.61,0.31
68,2018-07-08 00:00:00+00:00,561.77,167.29,27.49,2.89,1.23,0.38,1.23,0.38
69,2018-07-09 00:00:00+00:00,561.17,165.44,21.86,2.0,0.89,0.34,0.89,0.34
70,2018-07-10 00:00:00+00:00,453.15,133.71,18.51,1.87,0.88,0.33,0.88,0.33
71,2018-07-11 00:00:00+00:00,537.96,160.0,23.17,2.02,0.89,0.36,0.89,0.36
72,2018-07-12 00:00:00+00:00,1018.49,305.98,49.51,2.73,1.01,0.32,1.01,0.32
