,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-04 00:00:00+00:00,19630.55,5835.43,1090.75,73.7,8.94,2.39,82.72,128.5
1,2020-09-05 00:00:00+00:00,,,,,,,,
2,2020-09-06 00:00:00+00:00,,,,,,,,
3,2020-09-07 00:00:00+00:00,2854.71,800.21,183.83,24.81,4.76,1.33,14.67,30.6
4,2020-09-08 00:00:00+00:00,,,,,,,,
5,2020-09-09 00:00:00+00:00,,,,,,,,
6,2020-09-10 00:00:00+00:00,,,,,,,,
7,2020-09-11 00:00:00+00:00,23234.4,6820.49,2190.69,311.25,56.23,18.57,85.77,218.42
8,2020-09-12 00:00:00+00:00,16828.23,4919.91,1568.83,204.91,35.92,12.4,61.51,152.54
9,2020-09-13 00:00:00+00:00,12913.67,3755.82,1176.2,163.42,33.76,12.63,46.7,117.93
10,2020-09-14 00:00:00+00:00,14915.31,4339.59,1462.39,266.41,75.08,29.82,52.53,160.08
11,2020-09-15 00:00:00+00:00,5289.72,1524.84,473.46,75.76,16.92,6.54,21.65,56.4
12,2020-09-16 00:00:00+00:00,330.39,92.44,23.02,3.83,1.21,0.54,0.9,3.16
13,2020-09-17 00:00:00+00:00,306.37,85.93,20.33,2.57,0.83,0.38,0.78,2.49
14,2020-09-18 00:00:00+00:00,936.28,266.06,70.94,9.8,2.46,1.07,4.13,10.57
15,2020-09-19 00:00:00+00:00,860.66,243.15,60.02,9.12,2.61,1.17,3.76,9.58
16,2020-09-20 00:00:00+00:00,1426.31,400.98,91.17,13.5,3.51,1.52,6.53,14.67
17,2020-09-21 00:00:00+00:00,2149.61,604.43,134.93,18.35,3.91,1.63,10.91,22.49
18,2020-09-22 00:00:00+00:00,617.55,173.28,42.61,9.04,3.08,1.44,2.31,7.5
19,2020-09-23 00:00:00+00:00,465.07,127.99,24.72,4.63,1.74,0.82,1.5,4.31
20,2020-09-24 00:00:00+00:00,329.2,91.95,20.99,2.68,0.89,0.37,0.8,2.63
21,2020-09-25 00:00:00+00:00,870.37,247.09,76.2,20.67,7.4,3.47,3.51,14.59
22,2020-09-26 00:00:00+00:00,745.42,210.66,60.55,15.51,5.56,2.64,2.89,11.37
23,2020-09-27 00:00:00+00:00,1270.89,355.57,87.86,18.76,6.13,2.8,5.87,16.44
24,2020-09-28 00:00:00+00:00,3725.66,1033.28,200.21,30.63,7.35,3.27,16.91,34.99
25,2020-09-29 00:00:00+00:00,714.82,197.3,34.46,3.37,0.93,0.39,3.0,5.6
26,2020-09-30 00:00:00+00:00,1948.44,548.1,124.19,13.42,2.74,1.06,10.0,19.55
27,2020-10-01 00:00:00+00:00,6587.46,1870.23,467.25,56.45,10.15,3.94,28.39,61.01
