,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-09-10 00:00:00+00:00,2498.4,751.12,258.31,50.17,23.05,4.0,23.05,4.0
1,2018-09-11 00:00:00+00:00,,,,,,,,
2,2018-09-12 00:00:00+00:00,,,,,,,,
3,2018-09-13 00:00:00+00:00,,,,,,,,
4,2018-09-14 00:00:00+00:00,,,,,,,,
5,2018-09-15 00:00:00+00:00,246.54,67.66,7.69,1.02,0.61,0.29,0.61,0.29
6,2018-09-16 00:00:00+00:00,338.23,94.98,11.83,1.19,0.58,0.34,0.58,0.34
7,2018-09-17 00:00:00+00:00,276.26,78.03,9.98,1.01,0.53,0.35,0.53,0.35
8,2018-09-18 00:00:00+00:00,672.47,189.87,26.63,2.98,1.28,0.42,1.28,0.42
9,2018-09-19 00:00:00+00:00,1186.47,335.49,49.59,5.95,2.47,0.55,2.47,0.55
10,2018-09-20 00:00:00+00:00,1237.28,346.11,43.74,4.09,1.56,0.42,1.56,0.42
11,2018-09-21 00:00:00+00:00,1427.15,398.04,46.9,3.83,1.39,0.39,1.39,0.39
12,2018-09-22 00:00:00+00:00,1213.52,342.05,45.77,4.03,1.47,0.4,1.47,0.4
13,2018-09-23 00:00:00+00:00,318.98,89.89,13.49,1.7,0.8,0.38,0.8,0.38
14,2018-09-24 00:00:00+00:00,966.97,273.51,39.47,4.05,1.52,0.41,1.52,0.41
15,2018-09-25 00:00:00+00:00,993.82,278.71,36.01,3.89,1.58,0.46,1.58,0.46
16,2018-09-26 00:00:00+00:00,1228.09,345.95,45.33,3.95,1.49,0.41,1.49,0.41
17,2018-09-27 00:00:00+00:00,829.71,233.05,28.76,2.14,0.79,0.36,0.79,0.36
18,2018-09-28 00:00:00+00:00,1311.26,374.97,60.19,5.16,1.64,0.41,1.64,0.41
19,2018-09-29 00:00:00+00:00,899.73,254.39,36.54,4.16,1.79,0.46,1.79,0.46
20,2018-09-30 00:00:00+00:00,509.75,144.14,19.93,2.14,0.98,0.38,0.98,0.38
21,2018-10-01 00:00:00+00:00,681.14,193.02,28.31,3.19,1.4,0.45,1.4,0.45
22,2018-10-02 00:00:00+00:00,930.0,262.91,36.77,3.18,1.25,0.4,1.25,0.4
23,2018-10-03 00:00:00+00:00,503.52,141.57,18.3,1.51,0.69,0.35,0.69,0.35
24,2018-10-04 00:00:00+00:00,183.18,51.17,6.09,0.71,0.44,0.31,0.44,0.31
25,2018-10-05 00:00:00+00:00,469.26,131.07,16.18,1.9,0.87,0.4,0.87,0.4
