,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-09-04 00:00:00+00:00,9365.33,2817.91,557.18,39.96,5.33,2.08,39.48,64.65
1,2020-09-05 00:00:00+00:00,,,,,,,,
2,2020-09-06 00:00:00+00:00,,,,,,,,
3,2020-09-07 00:00:00+00:00,2498.35,745.76,171.78,22.77,3.12,1.3,13.7,27.82
4,2020-09-08 00:00:00+00:00,,,,,,,,
5,2020-09-09 00:00:00+00:00,,,,,,,,
6,2020-09-10 00:00:00+00:00,5198.21,1571.16,373.77,44.74,6.84,3.04,23.38,47.27
7,2020-09-11 00:00:00+00:00,27598.63,8472.59,2402.74,281.9,52.51,21.55,114.95,246.48
8,2020-09-12 00:00:00+00:00,22179.1,6773.06,1793.47,189.84,32.27,12.73,91.04,182.42
9,2020-09-13 00:00:00+00:00,15494.94,4707.1,1188.57,130.78,22.01,8.99,62.7,124.26
10,2020-09-14 00:00:00+00:00,15460.92,4729.71,1360.96,224.9,56.37,26.56,61.68,155.39
11,2020-09-15 00:00:00+00:00,7510.29,2281.38,597.77,87.73,18.08,8.34,32.58,73.74
12,2020-09-16 00:00:00+00:00,824.53,242.1,49.63,5.82,1.36,0.64,3.86,7.86
13,2020-09-17 00:00:00+00:00,362.85,102.72,16.87,1.63,0.45,0.23,1.06,2.27
14,2020-09-18 00:00:00+00:00,969.45,288.58,62.76,7.13,1.52,0.68,4.8,9.78
15,2020-09-19 00:00:00+00:00,1074.12,318.44,68.49,9.04,2.14,1.01,5.41,11.33
16,2020-09-20 00:00:00+00:00,3027.04,897.92,180.85,21.78,3.29,1.45,16.78,31.57
17,2020-09-21 00:00:00+00:00,4292.19,1277.32,266.11,31.46,4.31,1.82,22.5,44.22
18,2020-09-22 00:00:00+00:00,630.47,186.09,42.22,6.69,1.95,1.02,2.7,6.9
19,2020-09-23 00:00:00+00:00,314.77,89.97,18.93,3.65,1.29,0.72,0.78,2.94
20,2020-09-24 00:00:00+00:00,334.53,95.62,17.97,2.28,0.67,0.36,0.9,2.42
21,2020-09-25 00:00:00+00:00,465.2,137.38,37.29,8.26,2.86,1.56,1.59,6.38
22,2020-09-26 00:00:00+00:00,550.11,162.68,42.42,9.13,3.13,1.7,2.11,7.44
23,2020-09-27 00:00:00+00:00,703.48,206.95,47.3,8.9,3.04,1.69,3.03,8.44
24,2020-09-28 00:00:00+00:00,1838.43,538.21,92.8,11.23,2.64,1.42,9.85,17.44
25,2020-09-29 00:00:00+00:00,1741.88,510.19,88.24,10.42,2.32,1.22,9.35,16.41
26,2020-09-30 00:00:00+00:00,3087.08,920.82,189.72,21.99,3.37,1.45,16.36,31.82
27,2020-10-01 00:00:00+00:00,10565.74,3167.17,700.96,69.08,8.79,3.33,42.73,79.83
