,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-11-12 00:00:00+00:00,6251.51,1940.33,586.02,77.63,19.72,5.82,19.72,5.82
1,2018-11-13 00:00:00+00:00,6916.48,2092.16,501.36,63.46,16.43,5.54,16.43,5.54
2,2018-11-14 00:00:00+00:00,,,,,,,,
3,2018-11-15 00:00:00+00:00,,,,,,,,
4,2018-11-16 00:00:00+00:00,,,,,,,,
5,2018-11-17 00:00:00+00:00,,,,,,,,
6,2018-11-18 00:00:00+00:00,,,,,,,,
7,2018-11-19 00:00:00+00:00,,,,,,,,
8,2018-11-20 00:00:00+00:00,,,,,,,,
9,2018-11-21 00:00:00+00:00,,,,,,,,
10,2018-11-22 00:00:00+00:00,,,,,,,,
11,2018-11-23 00:00:00+00:00,,,,,,,,
12,2018-11-24 00:00:00+00:00,,,,,,,,
13,2018-11-25 00:00:00+00:00,,,,,,,,
14,2018-11-26 00:00:00+00:00,370.83,103.27,10.9,0.94,0.45,0.38,0.45,0.38
15,2018-11-27 00:00:00+00:00,,,,,,,,
16,2018-11-28 00:00:00+00:00,,,,,,,,
17,2018-11-29 00:00:00+00:00,,,,,,,,
18,2018-11-30 00:00:00+00:00,,,,,,,,
19,2018-12-01 00:00:00+00:00,,,,,,,,
20,2018-12-02 00:00:00+00:00,,,,,,,,
21,2018-12-03 00:00:00+00:00,,,,,,,,
22,2018-12-04 00:00:00+00:00,,,,,,,,
23,2018-12-05 00:00:00+00:00,433.05,121.19,8.87,0.69,0.23,0.15,0.23,0.15
24,2018-12-06 00:00:00+00:00,106.84,28.78,2.16,0.35,0.28,0.23,0.28,0.23
25,2018-12-07 00:00:00+00:00,,,,,,,,
26,2018-12-08 00:00:00+00:00,,,,,,,,
27,2018-12-09 00:00:00+00:00,,,,,,,,
28,2018-12-10 00:00:00+00:00,,,,,,,,
29,2018-12-11 00:00:00+00:00,,,,,,,,
30,2018-12-12 00:00:00+00:00,,,,,,,,
31,2018-12-13 00:00:00+00:00,,,,,,,,
32,2018-12-14 00:00:00+00:00,,,,,,,,
33,2018-12-15 00:00:00+00:00,,,,,,,,
34,2018-12-16 00:00:00+00:00,,,,,,,,
35,2018-12-17 00:00:00+00:00,,,,,,,,
36,2018-12-18 00:00:00+00:00,,,,,,,,
37,2018-12-19 00:00:00+00:00,,,,,,,,
38,2018-12-20 00:00:00+00:00,,,,,,,,
39,2018-12-21 00:00:00+00:00,,,,,,,,
40,2018-12-22 00:00:00+00:00,,,,,,,,
41,2018-12-23 00:00:00+00:00,,,,,,,,
42,2018-12-24 00:00:00+00:00,,,,,,,,
43,2018-12-25 00:00:00+00:00,,,,,,,,
44,2018-12-26 00:00:00+00:00,,,,,,,,
45,2018-12-27 00:00:00+00:00,58.62,14.63,1.45,0.4,0.26,0.25,0.0,0.14
46,2018-12-28 00:00:00+00:00,92.86,24.33,2.51,0.42,0.31,0.3,0.07,0.22
47,2018-12-29 00:00:00+00:00,388.19,108.27,10.31,0.87,0.38,0.31,1.34,1.98
48,2018-12-30 00:00:00+00:00,1189.06,340.93,50.33,4.81,1.24,0.54,5.78,9.95
49,2018-12-31 00:00:00+00:00,335.16,94.69,13.46,1.63,0.58,0.37,1.23,2.36
50,2019-01-01 00:00:00+00:00,98.96,27.08,2.56,0.42,0.33,0.3,0.2,0.26
51,2019-01-02 00:00:00+00:00,454.28,125.51,12.1,0.99,0.43,0.34,1.59,2.39
52,2019-01-03 00:00:00+00:00,1845.89,529.1,80.71,7.7,1.91,0.75,9.2,16.26
53,2019-01-04 00:00:00+00:00,4357.68,1278.2,239.16,24.6,5.88,1.95,22.77,44.08
54,2019-01-05 00:00:00+00:00,1474.45,427.22,72.88,7.45,1.87,0.74,7.22,13.8
55,2019-01-06 00:00:00+00:00,418.65,119.45,21.67,2.93,0.9,0.45,1.33,3.38
56,2019-01-07 00:00:00+00:00,326.42,89.75,14.32,1.95,0.66,0.4,0.8,2.12
57,2019-01-08 00:00:00+00:00,528.42,144.28,17.68,1.6,0.51,0.33,1.88,3.19
58,2019-01-09 00:00:00+00:00,287.87,81.13,11.85,1.51,0.58,0.36,0.75,1.77
59,2019-01-10 00:00:00+00:00,1194.3,341.12,62.9,7.18,1.83,0.71,5.64,11.3
60,2019-01-11 00:00:00+00:00,1151.87,330.23,54.05,5.17,1.24,0.5,5.52,9.87
61,2019-01-12 00:00:00+00:00,1302.6,375.09,54.95,4.51,1.07,0.45,6.54,10.68
62,2019-01-13 00:00:00+00:00,1056.61,303.08,42.77,3.64,0.92,0.44,5.12,8.28
63,2019-01-14 00:00:00+00:00,1787.49,511.84,66.57,4.8,1.14,0.5,9.24,14.31
64,2019-01-15 00:00:00+00:00,203.14,55.14,5.49,0.64,0.34,0.29,0.33,0.69
65,2019-01-16 00:00:00+00:00,210.44,58.33,7.39,0.91,0.41,0.32,0.35,0.88
66,2019-01-17 00:00:00+00:00,439.4,128.18,34.6,5.72,1.7,0.7,1.4,5.13
67,2019-01-18 00:00:00+00:00,527.03,152.13,35.12,5.34,1.53,0.65,1.85,5.44
68,2019-01-19 00:00:00+00:00,591.51,154.74,24.62,3.2,0.92,0.44,1.96,4.21
69,2019-01-20 00:00:00+00:00,864.56,239.47,29.79,2.79,0.76,0.41,3.67,5.96
70,2019-01-21 00:00:00+00:00,190.67,54.06,8.93,1.26,0.49,0.34,0.4,1.11
71,2019-01-22 00:00:00+00:00,251.86,70.28,7.47,0.81,0.4,0.31,0.67,1.17
72,2019-01-23 00:00:00+00:00,621.82,173.62,16.66,1.25,0.46,0.31,2.52,3.6
73,2019-01-24 00:00:00+00:00,944.36,263.98,25.25,1.77,0.55,0.34,4.25,5.91
74,2019-01-25 00:00:00+00:00,1742.89,496.21,61.1,4.44,1.06,0.47,8.97,13.57
75,2019-01-26 00:00:00+00:00,965.44,269.32,25.89,1.78,0.54,0.33,4.33,6.01
76,2019-01-27 00:00:00+00:00,2208.62,635.06,88.55,6.78,1.48,0.58,10.7,17.44
77,2019-01-28 00:00:00+00:00,2010.23,571.24,68.59,4.72,1.07,0.47,10.18,14.91
78,2019-01-29 00:00:00+00:00,1748.06,502.28,68.91,4.95,1.17,0.49,8.99,13.76
79,2019-01-30 00:00:00+00:00,2202.58,642.29,109.06,9.25,2.06,0.74,11.67,20.09
80,2019-01-31 00:00:00+00:00,2697.26,792.06,159.62,17.0,3.82,1.22,13.6,26.99
81,2019-02-01 00:00:00+00:00,968.93,273.95,43.42,3.96,1.01,0.48,4.38,7.82
82,2019-02-02 00:00:00+00:00,267.43,71.47,8.3,0.92,0.42,0.29,0.73,1.3
83,2019-02-03 00:00:00+00:00,235.25,63.93,10.4,1.42,0.55,0.37,0.65,1.48
84,2019-02-04 00:00:00+00:00,195.54,52.93,8.29,1.18,0.48,0.34,0.41,1.02
85,2019-02-05 00:00:00+00:00,167.61,46.93,5.81,0.7,0.37,0.29,0.3,0.65
86,2019-02-06 00:00:00+00:00,276.42,77.68,9.51,1.05,0.43,0.3,0.76,1.44
