,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-11-01 00:00:00+00:00,,,,,,,,
1,2018-11-02 00:00:00+00:00,,,,,,,,
2,2018-11-03 00:00:00+00:00,2692.27,831.38,227.92,28.7,6.1,1.93,6.1,1.93
3,2018-11-04 00:00:00+00:00,125.78,36.73,4.59,0.54,0.42,0.35,0.42,0.35
4,2018-11-05 00:00:00+00:00,,,,,,,,
5,2018-11-06 00:00:00+00:00,,,,,,,,
6,2018-11-07 00:00:00+00:00,,,,,,,,
7,2018-11-08 00:00:00+00:00,,,,,,,,
8,2018-11-09 00:00:00+00:00,,,,,,,,
9,2018-11-10 00:00:00+00:00,,,,,,,,
10,2018-11-11 00:00:00+00:00,,,,,,,,
11,2018-11-12 00:00:00+00:00,,,,,,,,
12,2018-11-13 00:00:00+00:00,,,,,,,,
13,2018-11-14 00:00:00+00:00,,,,,,,,
14,2018-11-15 00:00:00+00:00,,,,,,,,
15,2018-11-16 00:00:00+00:00,,,,,,,,
16,2018-11-17 00:00:00+00:00,8132.53,2523.84,846.04,115.25,23.44,7.22,34.1,87.71
17,2018-11-18 00:00:00+00:00,6460.15,1996.87,649.99,93.65,19.36,6.13,33.3,83.03
18,2018-11-19 00:00:00+00:00,9029.1,2790.73,886.13,125.92,26.11,8.12,41.92,104.74
19,2018-11-20 00:00:00+00:00,8256.33,2541.01,720.19,91.33,18.36,5.73,39.5,90.39
20,2018-11-21 00:00:00+00:00,2164.36,658.0,158.54,16.52,3.17,1.07,12.32,25.31
21,2018-11-22 00:00:00+00:00,397.18,117.25,17.4,1.76,0.5,0.36,1.54,2.68
22,2018-11-23 00:00:00+00:00,384.1,114.17,16.7,1.46,0.46,0.33,1.41,2.5
23,2018-11-24 00:00:00+00:00,387.51,115.63,22.71,2.95,0.78,0.43,1.39,3.28
24,2018-11-25 00:00:00+00:00,1065.05,318.83,59.25,5.11,1.03,0.47,5.67,10.05
25,2018-11-26 00:00:00+00:00,1485.82,434.61,54.48,3.7,0.76,0.4,8.07,11.62
26,2018-11-27 00:00:00+00:00,1851.15,545.87,74.02,5.09,1.01,0.45,10.59,15.56
27,2018-11-28 00:00:00+00:00,955.78,283.87,45.17,3.7,0.8,0.41,4.79,7.88
28,2018-11-29 00:00:00+00:00,270.09,79.49,15.98,2.36,0.68,0.37,0.68,2.09
29,2018-11-30 00:00:00+00:00,304.19,88.65,13.37,1.65,0.52,0.35,0.94,1.95
