,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-11-17 00:00:00+00:00,7896.1,2399.91,725.49,79.18,12.57,4.96,12.57,4.96
1,2018-11-18 00:00:00+00:00,,,,,,,,
2,2018-11-19 00:00:00+00:00,,,,,,,,
3,2018-11-20 00:00:00+00:00,,,,,,,,
4,2018-11-21 00:00:00+00:00,,,,,,,,
5,2018-11-22 00:00:00+00:00,,,,,,,,
6,2018-11-23 00:00:00+00:00,,,,,,,,
7,2018-11-24 00:00:00+00:00,,,,,,,,
8,2018-11-25 00:00:00+00:00,,,,,,,,
9,2018-11-26 00:00:00+00:00,,,,,,,,
10,2018-11-27 00:00:00+00:00,,,,,,,,
11,2018-11-28 00:00:00+00:00,,,,,,,,
12,2018-11-29 00:00:00+00:00,,,,,,,,
13,2018-11-30 00:00:00+00:00,,,,,,,,
14,2018-12-01 00:00:00+00:00,,,,,,,,
15,2018-12-02 00:00:00+00:00,379.99,105.43,19.17,2.4,0.65,0.42,0.65,0.42
16,2018-12-03 00:00:00+00:00,999.79,278.19,38.22,3.21,0.72,0.45,0.72,0.45
17,2018-12-04 00:00:00+00:00,1626.33,450.69,54.91,3.75,0.75,0.47,0.75,0.47
18,2018-12-05 00:00:00+00:00,700.36,193.04,21.57,1.67,0.48,0.36,0.48,0.36
19,2018-12-06 00:00:00+00:00,1757.65,491.38,57.5,3.16,0.62,0.41,0.62,0.41
20,2018-12-07 00:00:00+00:00,1289.57,354.26,36.86,2.38,0.56,0.4,0.56,0.4
21,2018-12-08 00:00:00+00:00,1829.99,501.9,54.65,3.34,0.69,0.42,0.69,0.42
22,2018-12-09 00:00:00+00:00,2328.79,650.19,77.8,4.44,0.81,0.47,0.81,0.47
23,2018-12-10 00:00:00+00:00,2650.16,748.9,116.09,8.31,1.37,0.68,1.37,0.68
24,2018-12-11 00:00:00+00:00,2551.23,724.06,113.7,7.93,1.3,0.63,1.3,0.63
25,2018-12-12 00:00:00+00:00,1740.96,484.79,70.05,5.25,0.97,0.54,0.97,0.54
26,2018-12-13 00:00:00+00:00,1910.58,535.1,74.25,5.26,0.97,0.51,0.97,0.51
27,2018-12-14 00:00:00+00:00,2449.23,687.29,99.63,7.67,1.39,0.7,1.39,0.7
28,2018-12-15 00:00:00+00:00,1457.18,410.11,57.94,5.11,1.08,0.58,1.08,0.58
29,2018-12-16 00:00:00+00:00,1502.09,422.02,60.11,5.34,1.08,0.59,1.08,0.59
30,2018-12-17 00:00:00+00:00,764.86,214.91,35.56,3.76,0.91,0.55,0.91,0.55
31,2018-12-18 00:00:00+00:00,809.7,225.83,38.18,4.47,1.05,0.59,1.05,0.59
32,2018-12-19 00:00:00+00:00,1039.7,290.69,41.98,3.76,0.83,0.51,0.83,0.51
33,2018-12-20 00:00:00+00:00,1184.53,330.9,43.08,3.28,0.73,0.44,0.73,0.44
34,2018-12-21 00:00:00+00:00,1780.57,500.38,70.85,5.48,1.08,0.59,1.08,0.59
35,2018-12-22 00:00:00+00:00,884.06,244.29,28.73,1.88,0.49,0.37,0.49,0.37
36,2018-12-23 00:00:00+00:00,1097.02,304.74,39.22,3.11,0.7,0.45,0.96,0.95
37,2018-12-24 00:00:00+00:00,1642.99,457.51,59.48,4.25,0.81,0.43,8.06,12.01
38,2018-12-25 00:00:00+00:00,408.65,115.21,21.73,2.95,0.79,0.48,1.29,3.22
39,2018-12-26 00:00:00+00:00,851.06,234.26,34.63,3.33,0.75,0.43,3.62,6.41
40,2018-12-27 00:00:00+00:00,827.5,231.1,34.39,3.35,0.74,0.47,3.72,6.4
41,2018-12-28 00:00:00+00:00,496.84,136.55,18.8,1.68,0.47,0.34,1.93,3.15
42,2018-12-29 00:00:00+00:00,1529.83,426.5,59.59,4.73,0.95,0.52,8.19,12.87
43,2018-12-30 00:00:00+00:00,1966.07,544.7,78.77,6.42,1.28,0.64,10.4,16.51
44,2018-12-31 00:00:00+00:00,891.37,247.88,37.97,3.86,0.89,0.51,4.15,7.32
45,2019-01-01 00:00:00+00:00,434.39,119.02,14.2,1.15,0.38,0.32,1.46,2.44
46,2019-01-02 00:00:00+00:00,1192.54,331.09,43.96,3.51,0.73,0.42,6.02,9.5
47,2019-01-03 00:00:00+00:00,1672.68,463.23,63.47,4.81,0.9,0.51,8.86,13.66
48,2019-01-04 00:00:00+00:00,1912.64,532.51,70.92,5.04,0.95,0.53,10.29,15.43
49,2019-01-05 00:00:00+00:00,894.49,248.73,34.47,3.66,0.84,0.51,3.88,6.63
50,2019-01-06 00:00:00+00:00,927.27,261.19,49.72,6.26,1.41,0.69,4.03,8.44
51,2019-01-07 00:00:00+00:00,582.39,163.95,36.59,5.52,1.3,0.7,2.05,5.61
52,2019-01-08 00:00:00+00:00,983.84,275.82,44.52,4.93,1.07,0.58,4.29,7.89
53,2019-01-09 00:00:00+00:00,712.24,200.75,40.21,5.45,1.28,0.68,2.66,6.34
54,2019-01-10 00:00:00+00:00,881.55,250.87,44.46,5.04,1.15,0.6,3.84,7.5
55,2019-01-11 00:00:00+00:00,1038.22,292.54,45.07,4.21,0.9,0.51,4.78,8.12
56,2019-01-12 00:00:00+00:00,927.62,259.02,35.48,2.9,0.61,0.39,4.14,6.54
57,2019-01-13 00:00:00+00:00,675.41,187.23,25.31,2.36,0.62,0.39,2.69,4.54
58,2019-01-14 00:00:00+00:00,1161.26,322.91,41.34,3.01,0.65,0.42,5.44,8.16
59,2019-01-15 00:00:00+00:00,429.74,119.62,18.47,2.15,0.58,0.4,1.35,2.9
60,2019-01-16 00:00:00+00:00,617.63,173.99,34.6,4.97,1.15,0.61,2.19,5.44
61,2019-01-17 00:00:00+00:00,812.03,231.72,62.46,10.88,2.5,1.2,2.97,9.65
62,2019-01-18 00:00:00+00:00,907.8,257.22,50.38,6.42,1.41,0.71,3.82,8.26
63,2019-01-19 00:00:00+00:00,1179.35,330.26,50.86,5.03,1.04,0.54,5.41,9.27
64,2019-01-20 00:00:00+00:00,1142.22,319.03,48.14,4.55,0.95,0.54,5.14,8.66
65,2019-01-21 00:00:00+00:00,334.95,88.05,13.69,1.74,0.53,0.39,0.93,2.02
66,2019-01-22 00:00:00+00:00,303.3,83.11,11.4,1.34,0.47,0.33,0.78,1.62
67,2019-01-23 00:00:00+00:00,1171.51,325.83,43.46,3.36,0.71,0.43,5.74,8.96
68,2019-01-24 00:00:00+00:00,1630.62,450.47,57.28,4.16,0.82,0.48,8.19,12.28
69,2019-01-25 00:00:00+00:00,1273.98,351.65,42.53,3.28,0.72,0.44,5.99,9.05
70,2019-01-26 00:00:00+00:00,1822.6,489.64,58.98,4.09,0.81,0.49,8.87,12.8
71,2019-01-27 00:00:00+00:00,1865.88,510.83,61.74,4.17,0.78,0.45,9.02,13.02
72,2019-01-28 00:00:00+00:00,2097.48,585.64,73.4,4.76,0.89,0.48,10.57,15.16
73,2019-01-29 00:00:00+00:00,2398.66,670.2,89.72,6.48,1.17,0.59,12.16,18.03
74,2019-01-30 00:00:00+00:00,1972.09,561.64,89.97,6.36,1.05,0.52,10.11,15.99
75,2019-01-31 00:00:00+00:00,1597.91,454.58,74.19,5.2,0.86,0.47,7.76,12.81
76,2019-02-01 00:00:00+00:00,712.95,199.9,28.63,2.56,0.6,0.39,2.93,4.97
77,2019-02-02 00:00:00+00:00,744.95,210.7,40.96,5.49,1.23,0.63,2.98,6.68
78,2019-02-03 00:00:00+00:00,483.5,137.59,32.78,5.31,1.3,0.69,1.6,4.91
79,2019-02-04 00:00:00+00:00,283.64,79.84,17.06,2.67,0.71,0.44,0.77,2.32
80,2019-02-05 00:00:00+00:00,200.42,54.18,8.39,1.15,0.43,0.36,0.47,1.02
81,2019-02-06 00:00:00+00:00,1002.96,266.87,35.77,2.99,0.68,0.45,4.73,7.56
82,2019-02-07 00:00:00+00:00,905.59,248.87,32.93,2.76,0.64,0.39,4.06,6.55
83,2019-02-08 00:00:00+00:00,1212.01,334.05,41.78,3.24,0.67,0.4,5.86,8.88
84,2019-02-09 00:00:00+00:00,466.94,126.74,16.15,1.37,0.41,0.31,1.59,2.68
85,2019-02-10 00:00:00+00:00,186.07,50.32,8.53,1.26,0.45,0.35,0.48,1.06
86,2019-02-11 00:00:00+00:00,870.44,239.8,31.95,2.81,0.64,0.42,4.02,6.5
87,2019-02-12 00:00:00+00:00,1053.52,292.16,35.66,2.64,0.58,0.4,5.07,7.67
88,2019-02-13 00:00:00+00:00,703.13,194.92,29.88,3.56,0.84,0.49,2.79,5.29
89,2019-02-14 00:00:00+00:00,460.8,130.29,28.85,4.39,1.08,0.59,1.37,4.14
90,2019-02-15 00:00:00+00:00,344.59,96.56,19.84,3.17,0.8,0.48,0.97,2.86
91,2019-02-16 00:00:00+00:00,664.13,185.4,27.26,2.51,0.62,0.39,2.86,4.89
92,2019-02-17 00:00:00+00:00,471.79,124.64,18.17,1.9,0.52,0.37,1.63,3.07
93,2019-02-18 00:00:00+00:00,621.6,162.64,21.44,1.93,0.53,0.36,2.52,4.1
94,2019-02-19 00:00:00+00:00,942.44,258.26,36.26,3.15,0.68,0.45,4.55,7.47
95,2019-02-20 00:00:00+00:00,670.34,184.34,25.33,2.49,0.63,0.4,2.73,4.64
96,2019-02-21 00:00:00+00:00,508.41,134.11,20.92,2.46,0.64,0.42,1.83,3.61
97,2019-02-22 00:00:00+00:00,362.58,77.49,7.95,0.8,0.36,0.31,0.67,1.17
98,2019-02-23 00:00:00+00:00,925.94,258.24,36.1,3.16,0.71,0.46,4.35,7.23
99,2019-02-24 00:00:00+00:00,1476.56,412.64,57.22,4.45,0.89,0.51,7.45,11.71
100,2019-02-25 00:00:00+00:00,,,,,,,,
101,2019-02-26 00:00:00+00:00,787.65,223.44,38.34,4.5,1.01,0.54,3.34,6.55
102,2019-02-27 00:00:00+00:00,677.78,191.4,33.69,4.28,1.04,0.57,2.67,5.62
