,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2020-08-29 00:00:00+00:00,4889.2,1371.93,205.98,8.73,1.5,0.53,20.19,28.98
1,2020-08-30 00:00:00+00:00,1221.14,346.87,79.97,5.86,1.12,0.34,6.02,11.39
2,2020-08-31 00:00:00+00:00,11833.51,3656.58,1080.59,73.66,11.34,3.03,50.04,99.42
3,2020-09-01 00:00:00+00:00,1018.68,281.11,52.75,3.59,0.69,0.3,4.2,7.73
4,2020-09-02 00:00:00+00:00,,,,,,,,
5,2020-09-03 00:00:00+00:00,,,,,,,,
6,2020-09-04 00:00:00+00:00,,,,,,,,
7,2020-09-05 00:00:00+00:00,,,,,,,,
8,2020-09-06 00:00:00+00:00,,,,,,,,
9,2020-09-07 00:00:00+00:00,,,,,,,,
10,2020-09-08 00:00:00+00:00,,,,,,,,
11,2020-09-09 00:00:00+00:00,,,,,,,,
12,2020-09-10 00:00:00+00:00,,,,,,,,
13,2020-09-11 00:00:00+00:00,14770.73,4381.29,1475.72,154.67,29.78,9.69,56.27,136.66
14,2020-09-12 00:00:00+00:00,15790.91,4696.24,1630.88,177.29,32.28,10.11,59.4,147.51
15,2020-09-13 00:00:00+00:00,13142.15,3892.44,1294.63,129.71,23.19,7.42,49.55,116.92
16,2020-09-14 00:00:00+00:00,10869.3,3209.91,1131.11,139.01,32.08,11.45,39.73,105.92
17,2020-09-15 00:00:00+00:00,6351.65,1866.41,637.68,74.72,16.14,5.49,26.97,67.27
18,2020-09-16 00:00:00+00:00,1067.62,305.49,79.73,6.87,1.36,0.46,5.06,10.85
19,2020-09-17 00:00:00+00:00,587.87,167.19,39.46,3.63,0.73,0.24,2.25,5.16
20,2020-09-18 00:00:00+00:00,960.63,278.1,79.27,7.34,1.37,0.46,4.4,10.36
21,2020-09-19 00:00:00+00:00,1298.49,374.52,98.07,8.87,1.84,0.62,6.39,13.73
22,2020-09-20 00:00:00+00:00,3747.91,1070.85,237.88,14.93,2.74,0.9,19.17,34.95
23,2020-09-21 00:00:00+00:00,5207.39,1502.94,354.96,23.85,4.42,1.38,25.32,49.3
24,2020-09-22 00:00:00+00:00,847.19,241.65,56.57,5.21,1.15,0.39,3.79,7.95
25,2020-09-23 00:00:00+00:00,351.12,97.31,15.89,1.37,0.39,0.13,0.89,1.98
26,2020-09-24 00:00:00+00:00,453.03,127.04,23.23,1.81,0.37,0.12,1.49,3.03
27,2020-09-25 00:00:00+00:00,470.66,132.64,27.92,3.23,0.91,0.34,1.54,3.86
28,2020-09-26 00:00:00+00:00,580.32,163.04,33.6,3.51,0.96,0.38,2.16,4.82
29,2020-09-27 00:00:00+00:00,860.35,242.19,46.54,3.81,0.95,0.34,3.83,7.02
30,2020-09-28 00:00:00+00:00,2409.04,676.48,115.83,6.45,1.37,0.48,13.01,19.87
31,2020-09-29 00:00:00+00:00,2922.67,826.37,135.58,7.02,1.43,0.5,16.14,23.96
32,2020-09-30 00:00:00+00:00,2385.85,681.16,141.11,7.28,1.27,0.41,12.51,21.21
33,2020-10-01 00:00:00+00:00,9393.74,2756.04,742.72,53.25,9.35,2.98,38.89,75.23
